method,kappa,size,mode,repeat,position,cost,duration_s
HDRL,2,50,greedy,2,56,17.802536010742188,0.20470285415649414
HDRL,2,50,greedy,2,57,17.740276336669922,0.20778656005859375
HDRL,2,50,greedy,2,58,18.368114471435547,0.2144315242767334
HDRL,2,50,greedy,2,59,16.348154067993164,0.21490216255187988
HDRL,2,50,greedy,2,60,17.76984214782715,0.21442508697509766
HDRL,2,50,greedy,2,61,15.2172269821167,0.2147378921508789
HDRL,2,50,greedy,2,62,17.92053985595703,0.21488142013549805
HDRL,2,50,greedy,2,63,18.921892166137695,0.21471476554870605
HDRL,2,50,greedy,2,64,14.864967346191406,0.215315580368042
HDRL,2,50,greedy,2,65,17.71031379699707,0.21491789817810059
HDRL,2,50,greedy,2,66,18.023963928222656,0.2209181785583496
HDRL,2,50,greedy,2,67,18.872901916503906,0.2142472267150879
HDRL,2,50,greedy,2,68,13.966732025146484,0.2148456573486328
HDRL,2,50,greedy,2,69,18.195810317993164,0.21485233306884766
HDRL,2,50,greedy,2,70,20.199939727783203,0.21498942375183105
HDRL,2,50,greedy,2,71,16.601884841918945,0.21499085426330566
HDRL,2,50,greedy,2,72,19.970783233642578,0.2144911289215088
HDRL,2,50,greedy,2,73,17.088672637939453,0.21504497528076172
HDRL,2,50,greedy,2,74,17.913084030151367,0.21483564376831055
HDRL,2,50,greedy,2,75,16.69277572631836,0.21523022651672363
HDRL,2,50,greedy,2,76,15.162311553955078,0.214874267578125
HDRL,2,50,greedy,2,77,15.971237182617188,0.2152082920074463
HDRL,2,50,greedy,2,78,18.931509017944336,0.21428513526916504
HDRL,2,50,greedy,2,79,16.67593765258789,0.22006988525390625
HDRL,2,50,greedy,2,80,17.442607879638672,0.2056879997253418
HDRL,2,50,greedy,2,81,19.28768539428711,0.2053213119506836
HDRL,2,50,greedy,2,82,17.15876007080078,0.20465707778930664
HDRL,2,50,greedy,2,83,16.192358016967773,0.20480990409851074
HDRL,2,50,greedy,2,84,17.561845779418945,0.20507025718688965
HDRL,2,50,greedy,2,85,14.745231628417969,0.20487117767333984
HDRL,2,50,greedy,2,86,19.740341186523438,0.21474504470825195
HDRL,2,50,greedy,2,87,21.78472137451172,0.21450161933898926
HDRL,2,50,greedy,2,88,20.2827091217041,0.21473073959350586
HDRL,2,50,greedy,2,89,17.63825225830078,0.2143561840057373
HDRL,2,50,greedy,2,90,14.456794738769531,0.2145521640777588
HDRL,2,50,greedy,2,91,18.32130241394043,0.21471047401428223
HDRL,2,50,greedy,2,92,17.71885871887207,0.20540237426757812
HDRL,2,50,greedy,2,93,17.052490234375,0.20533466339111328
HDRL,2,50,greedy,2,94,19.354476928710938,0.20580792427062988
HDRL,2,50,greedy,2,95,19.003734588623047,0.21504807472229004
HDRL,2,50,greedy,2,96,19.130043029785156,0.21481847763061523
HDRL,2,50,greedy,2,97,18.317829132080078,0.21518635749816895
HDRL,2,50,greedy,2,98,15.891782760620117,0.21689915657043457
HDRL,2,50,greedy,2,99,17.831615447998047,0.21464848518371582
HDRL,2,50,greedy,2,100,20.567827224731445,0.21497893333435059
HDRL,2,50,greedy,3,1,17.447969436645508,0.7907121181488037
HDRL,2,50,greedy,3,2,17.610525131225586,0.20614075660705566
HDRL,2,50,greedy,3,3,17.659093856811523,0.20434045791625977
HDRL,2,50,greedy,3,4,17.657499313354492,0.20597481727600098
HDRL,2,50,greedy,3,5,17.639841079711914,0.2059776782989502
HDRL,2,50,greedy,3,6,21.128829956054688,0.20586824417114258
HDRL,2,50,greedy,3,7,17.515033721923828,0.2038414478302002
HDRL,2,50,greedy,3,8,19.364986419677734,0.20525598526000977
HDRL,2,50,greedy,3,9,16.60112953186035,0.2056577205657959
HDRL,2,50,greedy,3,10,19.294788360595703,0.20390629768371582
HDRL,2,50,greedy,3,11,16.978803634643555,0.2049086093902588
HDRL,2,50,greedy,3,12,17.403011322021484,0.20466828346252441
HDRL,2,50,greedy,3,13,17.9171085357666,0.20559906959533691
HDRL,2,50,greedy,3,14,18.257349014282227,0.20379114151000977
HDRL,2,50,greedy,3,15,20.265403747558594,0.2042255401611328
HDRL,2,50,greedy,3,16,18.412776947021484,0.20375752449035645
HDRL,2,50,greedy,3,17,16.43004608154297,0.2067561149597168
HDRL,2,50,greedy,3,18,17.953062057495117,0.20661044120788574
HDRL,2,50,greedy,3,19,19.232940673828125,0.20396780967712402
HDRL,2,50,greedy,3,20,20.606670379638672,0.2040250301361084
HDRL,2,50,greedy,3,21,19.56180191040039,0.2042860984802246
HDRL,2,50,greedy,3,22,18.997209548950195,0.20411252975463867
HDRL,2,50,greedy,3,23,16.905208587646484,0.2058706283569336
HDRL,2,50,greedy,3,24,18.978015899658203,0.20344090461730957
HDRL,2,50,greedy,3,25,17.28390121459961,0.2036128044128418
HDRL,2,50,greedy,3,26,17.207603454589844,0.20360803604125977
HDRL,2,50,greedy,3,27,15.854010581970215,0.2102494239807129
HDRL,2,50,greedy,3,28,19.793624877929688,0.20609545707702637
HDRL,2,50,greedy,3,29,19.461448669433594,0.20391058921813965
HDRL,2,50,greedy,3,30,18.04088020324707,0.20375752449035645
HDRL,2,50,greedy,3,31,17.599037170410156,0.20386886596679688
HDRL,2,50,greedy,3,32,17.090709686279297,0.20459723472595215
HDRL,2,50,greedy,3,33,15.580589294433594,0.20563721656799316
HDRL,2,50,greedy,3,34,17.94785499572754,0.20405936241149902
HDRL,2,50,greedy,3,35,19.74711036682129,0.20375561714172363
HDRL,2,50,greedy,3,36,19.035802841186523,0.2037036418914795
HDRL,2,50,greedy,3,37,18.071409225463867,0.20374393463134766
HDRL,2,50,greedy,3,38,18.1912841796875,0.20583391189575195
HDRL,2,50,greedy,3,39,21.589086532592773,0.203826904296875
HDRL,2,50,greedy,3,40,17.902389526367188,0.2037360668182373
HDRL,2,50,greedy,3,41,19.949016571044922,0.21468615531921387
HDRL,2,50,greedy,3,42,18.703857421875,0.20470929145812988
HDRL,2,50,greedy,3,43,16.769329071044922,0.206465482711792
HDRL,2,50,greedy,3,44,17.98728370666504,0.2041003704071045
HDRL,2,50,greedy,3,45,18.214452743530273,0.20402765274047852
HDRL,2,50,greedy,3,46,19.281673431396484,0.20369315147399902
HDRL,2,50,greedy,3,47,16.058317184448242,0.20343804359436035
HDRL,2,50,greedy,3,48,21.05307960510254,0.20810413360595703
HDRL,2,50,greedy,3,49,21.373268127441406,0.20314288139343262
HDRL,2,50,greedy,3,50,20.40867042541504,0.20328545570373535
HDRL,2,50,greedy,3,51,22.7004451751709,0.20301079750061035
HDRL,2,50,greedy,3,52,19.777942657470703,0.20499300956726074
HDRL,2,50,greedy,3,53,17.784332275390625,0.21659493446350098
HDRL,2,50,greedy,3,54,18.500240325927734,0.21611738204956055
HDRL,2,50,greedy,3,55,16.955873489379883,0.2146000862121582
HDRL,2,50,greedy,3,56,17.802536010742188,0.21468234062194824
HDRL,2,50,greedy,3,57,17.740276336669922,0.2146162986755371
HDRL,2,50,greedy,3,58,18.368114471435547,0.21656155586242676
HDRL,2,50,greedy,3,59,16.348154067993164,0.21442508697509766
HDRL,2,50,greedy,3,60,17.76984214782715,0.21469473838806152
HDRL,2,50,greedy,3,61,15.2172269821167,0.20895147323608398
HDRL,2,50,greedy,3,62,17.92053985595703,0.202805757522583
HDRL,2,50,greedy,3,63,18.921892166137695,0.2048959732055664
HDRL,2,50,greedy,3,64,14.864967346191406,0.20341801643371582
HDRL,2,50,greedy,3,65,17.71031379699707,0.20304012298583984
HDRL,2,50,greedy,3,66,18.023963928222656,0.20316410064697266
HDRL,2,50,greedy,3,67,18.872901916503906,0.20922112464904785
HDRL,2,50,greedy,3,68,13.966732025146484,0.2044520378112793
HDRL,2,50,greedy,3,69,18.195810317993164,0.20315289497375488
HDRL,2,50,greedy,3,70,20.199939727783203,0.20318007469177246
HDRL,2,50,greedy,3,71,16.601884841918945,0.20306921005249023
HDRL,2,50,greedy,3,72,19.970783233642578,0.20308828353881836
HDRL,2,50,greedy,3,73,17.088672637939453,0.20440292358398438
HDRL,2,50,greedy,3,74,17.913084030151367,0.20289182662963867
HDRL,2,50,greedy,3,75,16.69277572631836,0.2066349983215332
HDRL,2,50,greedy,3,76,15.162311553955078,0.21488261222839355
HDRL,2,50,greedy,3,77,15.971237182617188,0.21465802192687988
HDRL,2,50,greedy,3,78,18.931509017944336,0.21622395515441895
HDRL,2,50,greedy,3,79,16.67593765258789,0.21462392807006836
HDRL,2,50,greedy,3,80,17.442607879638672,0.21979737281799316
HDRL,2,50,greedy,3,81,19.28768539428711,0.2035229206085205
HDRL,2,50,greedy,3,82,17.15876007080078,0.2050318717956543
HDRL,2,50,greedy,3,83,16.192358016967773,0.20308232307434082
HDRL,2,50,greedy,3,84,17.561845779418945,0.20287299156188965
HDRL,2,50,greedy,3,85,14.745231628417969,0.20320773124694824
HDRL,2,50,greedy,3,86,19.740341186523438,0.20367050170898438
HDRL,2,50,greedy,3,87,21.78472137451172,0.20474696159362793
HDRL,2,50,greedy,3,88,20.2827091217041,0.20327496528625488
HDRL,2,50,greedy,3,89,17.63825225830078,0.20301270484924316
HDRL,2,50,greedy,3,90,14.456794738769531,0.20318388938903809
HDRL,2,50,greedy,3,91,18.32130241394043,0.2028944492340088
HDRL,2,50,greedy,3,92,17.71885871887207,0.20493745803833008
HDRL,2,50,greedy,3,93,17.052490234375,0.20320940017700195
HDRL,2,50,greedy,3,94,19.354476928710938,0.2043297290802002
HDRL,2,50,greedy,3,95,19.003734588623047,0.21485352516174316
HDRL,2,50,greedy,3,96,19.130043029785156,0.21479058265686035
HDRL,2,50,greedy,3,97,18.317829132080078,0.2168879508972168
HDRL,2,50,greedy,3,98,15.891782760620117,0.21484041213989258
HDRL,2,50,greedy,3,99,17.831615447998047,0.21466684341430664
HDRL,2,50,greedy,3,100,20.567827224731445,0.21512818336486816
HDRL,2,50,greedy,4,1,17.447969436645508,0.7706139087677002
HDRL,2,50,greedy,4,2,17.610525131225586,0.19759511947631836
HDRL,2,50,greedy,4,3,17.659093856811523,0.1960299015045166
HDRL,2,50,greedy,4,4,17.657499313354492,0.19574904441833496
HDRL,2,50,greedy,4,5,17.639841079711914,0.1960906982421875
HDRL,2,50,greedy,4,6,21.128829956054688,0.19617390632629395
HDRL,2,50,greedy,4,7,17.515033721923828,0.19577908515930176
HDRL,2,50,greedy,4,8,19.364986419677734,0.19591212272644043
HDRL,2,50,greedy,4,9,16.60112953186035,0.1958756446838379
HDRL,2,50,greedy,4,10,19.294788360595703,0.19635844230651855
HDRL,2,50,greedy,4,11,16.978803634643555,0.1960616111755371
HDRL,2,50,greedy,4,12,17.403011322021484,0.19568443298339844
HDRL,2,50,greedy,4,13,17.9171085357666,0.19554805755615234
HDRL,2,50,greedy,4,14,18.257349014282227,0.19578123092651367
HDRL,2,50,greedy,4,15,20.265403747558594,0.19581985473632812
HDRL,2,50,greedy,4,16,18.412776947021484,0.19577789306640625
HDRL,2,50,greedy,4,17,16.43004608154297,0.19578218460083008
HDRL,2,50,greedy,4,18,17.953062057495117,0.19780969619750977
HDRL,2,50,greedy,4,19,19.232940673828125,0.19617056846618652
HDRL,2,50,greedy,4,20,20.606670379638672,0.19574356079101562
HDRL,2,50,greedy,4,21,19.56180191040039,0.19582104682922363
HDRL,2,50,greedy,4,22,18.997209548950195,0.1957545280456543
HDRL,2,50,greedy,4,23,16.905208587646484,0.1953287124633789
HDRL,2,50,greedy,4,24,18.978015899658203,0.19579434394836426
HDRL,2,50,greedy,4,25,17.28390121459961,0.1956648826599121
HDRL,2,50,greedy,4,26,17.207603454589844,0.19547438621520996
HDRL,2,50,greedy,4,27,15.854010581970215,0.19542717933654785
HDRL,2,50,greedy,4,28,19.793624877929688,0.1954212188720703
HDRL,2,50,greedy,4,29,19.461448669433594,0.2007913589477539
HDRL,2,50,greedy,4,30,18.04088020324707,0.19580340385437012
HDRL,2,50,greedy,4,31,17.599037170410156,0.19597697257995605
HDRL,2,50,greedy,4,32,17.090709686279297,0.1984720230102539
HDRL,2,50,greedy,4,33,15.580589294433594,0.19683361053466797
HDRL,2,50,greedy,4,34,17.94785499572754,0.1969132423400879
HDRL,2,50,greedy,4,35,19.74711036682129,0.19587945938110352
HDRL,2,50,greedy,4,36,19.035802841186523,0.19585967063903809
HDRL,2,50,greedy,4,37,18.071409225463867,0.195570707321167
HDRL,2,50,greedy,4,38,18.1912841796875,0.19588732719421387
HDRL,2,50,greedy,4,39,21.589086532592773,0.19571352005004883
HDRL,2,50,greedy,4,40,17.902389526367188,0.19585704803466797
HDRL,2,50,greedy,4,41,19.949016571044922,0.1954975128173828
HDRL,2,50,greedy,4,42,18.703857421875,0.19562697410583496
HDRL,2,50,greedy,4,43,16.769329071044922,0.20355987548828125
HDRL,2,50,greedy,4,44,17.98728370666504,0.19675517082214355
HDRL,2,50,greedy,4,45,18.214452743530273,0.19692444801330566
HDRL,2,50,greedy,4,46,19.281673431396484,0.1957862377166748
HDRL,2,50,greedy,4,47,16.058317184448242,0.19564056396484375
HDRL,2,50,greedy,4,48,21.05307960510254,0.19613218307495117
HDRL,2,50,greedy,4,49,21.373268127441406,0.1959075927734375
HDRL,2,50,greedy,4,50,20.40867042541504,0.19555211067199707
HDRL,2,50,greedy,4,51,22.7004451751709,0.19546175003051758
HDRL,2,50,greedy,4,52,19.777942657470703,0.1955723762512207
HDRL,2,50,greedy,4,53,17.784332275390625,0.19622087478637695
HDRL,2,50,greedy,4,54,18.500240325927734,0.19581317901611328
HDRL,2,50,greedy,4,55,16.955873489379883,0.19620418548583984
HDRL,2,50,greedy,4,56,17.802536010742188,0.19608211517333984
HDRL,2,50,greedy,4,57,17.740276336669922,0.19559144973754883
HDRL,2,50,greedy,4,58,18.368114471435547,0.19590497016906738
HDRL,2,50,greedy,4,59,16.348154067993164,0.1960313320159912
HDRL,2,50,greedy,4,60,17.76984214782715,0.19597196578979492
HDRL,2,50,greedy,4,61,15.2172269821167,0.19548368453979492
HDRL,2,50,greedy,4,62,17.92053985595703,0.19567298889160156
HDRL,2,50,greedy,4,63,18.921892166137695,0.1956644058227539
HDRL,2,50,greedy,4,64,14.864967346191406,0.1955404281616211
HDRL,2,50,greedy,4,65,17.71031379699707,0.19801998138427734
HDRL,2,50,greedy,4,66,18.023963928222656,0.19569087028503418
HDRL,2,50,greedy,4,67,18.872901916503906,0.1970508098602295
HDRL,2,50,greedy,4,68,13.966732025146484,0.19735050201416016
HDRL,2,50,greedy,4,69,18.195810317993164,0.19562053680419922
HDRL,2,50,greedy,4,70,20.199939727783203,0.20122361183166504
HDRL,2,50,greedy,4,71,16.601884841918945,0.19624018669128418
HDRL,2,50,greedy,4,72,19.970783233642578,0.19571948051452637
HDRL,2,50,greedy,4,73,17.088672637939453,0.1960163116455078
HDRL,2,50,greedy,4,74,17.913084030151367,0.19558000564575195
HDRL,2,50,greedy,4,75,16.69277572631836,0.1959366798400879
HDRL,2,50,greedy,4,76,15.162311553955078,0.1961956024169922
HDRL,2,50,greedy,4,77,15.971237182617188,0.19573116302490234
HDRL,2,50,greedy,4,78,18.931509017944336,0.19622445106506348
HDRL,2,50,greedy,4,79,16.67593765258789,0.19616079330444336
HDRL,2,50,greedy,4,80,17.442607879638672,0.19578123092651367
HDRL,2,50,greedy,4,81,19.28768539428711,0.19626307487487793
HDRL,2,50,greedy,4,82,17.15876007080078,0.19570660591125488
HDRL,2,50,greedy,4,83,16.192358016967773,0.1956629753112793
HDRL,2,50,greedy,4,84,17.561845779418945,0.2015383243560791
HDRL,2,50,greedy,4,85,14.745231628417969,0.1962897777557373
HDRL,2,50,greedy,4,86,19.740341186523438,0.19596576690673828
HDRL,2,50,greedy,4,87,21.78472137451172,0.19579219818115234
HDRL,2,50,greedy,4,88,20.2827091217041,0.19580698013305664
HDRL,2,50,greedy,4,89,17.63825225830078,0.1962580680847168
HDRL,2,50,greedy,4,90,14.456794738769531,0.1965322494506836
HDRL,2,50,greedy,4,91,18.32130241394043,0.19590067863464355
HDRL,2,50,greedy,4,92,17.71885871887207,0.19624543190002441
HDRL,2,50,greedy,4,93,17.052490234375,0.1954662799835205
HDRL,2,50,greedy,4,94,19.354476928710938,0.19559454917907715
HDRL,2,50,greedy,4,95,19.003734588623047,0.19540071487426758
HDRL,2,50,greedy,4,96,19.130043029785156,0.195509672164917
HDRL,2,50,greedy,4,97,18.317829132080078,0.19581294059753418
HDRL,2,50,greedy,4,98,15.891782760620117,0.19652557373046875
HDRL,2,50,greedy,4,99,17.831615447998047,0.19625139236450195
HDRL,2,50,greedy,4,100,20.567827224731445,0.19563889503479004
HDRL,2,50,greedy,5,1,17.447969436645508,0.7741391658782959
HDRL,2,50,greedy,5,2,17.610525131225586,0.2013545036315918
HDRL,2,50,greedy,5,3,17.659093856811523,0.1957840919494629
HDRL,2,50,greedy,5,4,17.657499313354492,0.19580936431884766
HDRL,2,50,greedy,5,5,17.639841079711914,0.19509673118591309
HDRL,2,50,greedy,5,6,21.128829956054688,0.19520115852355957
HDRL,2,50,greedy,5,7,17.515033721923828,0.1974184513092041
HDRL,2,50,greedy,5,8,19.364986419677734,0.1958451271057129
HDRL,2,50,greedy,5,9,16.60112953186035,0.19524765014648438
HDRL,2,50,greedy,5,10,19.294788360595703,0.19586753845214844
HDRL,2,50,greedy,5,11,16.978803634643555,0.19660210609436035
HDRL,2,50,greedy,5,12,17.403011322021484,0.19753766059875488
HDRL,2,50,greedy,5,13,17.9171085357666,0.19530844688415527
HDRL,2,50,greedy,5,14,18.257349014282227,0.1953263282775879
HDRL,2,50,greedy,5,15,20.265403747558594,0.1951298713684082
HDRL,2,50,greedy,5,16,18.412776947021484,0.19544506072998047
HDRL,2,50,greedy,5,17,16.43004608154297,0.19751715660095215
HDRL,2,50,greedy,5,18,17.953062057495117,0.19724106788635254
HDRL,2,50,greedy,5,19,19.232940673828125,0.19567370414733887
HDRL,2,50,greedy,5,20,20.606670379638672,0.1956038475036621
HDRL,2,50,greedy,5,21,19.56180191040039,0.19579005241394043
HDRL,2,50,greedy,5,22,18.997209548950195,0.19868183135986328
HDRL,2,50,greedy,5,23,16.905208587646484,0.19536972045898438
HDRL,2,50,greedy,5,24,18.978015899658203,0.19567632675170898
HDRL,2,50,greedy,5,25,17.28390121459961,0.1958010196685791
HDRL,2,50,greedy,5,26,17.207603454589844,0.19547414779663086
HDRL,2,50,greedy,5,27,15.854010581970215,0.1951909065246582
HDRL,2,50,greedy,5,28,19.793624877929688,0.20275425910949707
HDRL,2,50,greedy,5,29,19.461448669433594,0.1956925392150879
HDRL,2,50,greedy,5,30,18.04088020324707,0.19554877281188965
HDRL,2,50,greedy,5,31,17.599037170410156,0.1952502727508545
HDRL,2,50,greedy,5,32,17.090709686279297,0.19537663459777832
HDRL,2,50,greedy,5,33,15.580589294433594,0.1986243724822998
HDRL,2,50,greedy,5,34,17.94785499572754,0.19648098945617676
HDRL,2,50,greedy,5,35,19.74711036682129,0.19541549682617188
HDRL,2,50,greedy,5,36,19.035802841186523,0.1954667568206787
HDRL,2,50,greedy,5,37,18.071409225463867,0.19529056549072266
HDRL,2,50,greedy,5,38,18.1912841796875,0.19716811180114746
HDRL,2,50,greedy,5,39,21.589086532592773,0.19508719444274902
HDRL,2,50,greedy,5,40,17.902389526367188,0.19524312019348145
HDRL,2,50,greedy,5,41,19.949016571044922,0.1952064037322998
HDRL,2,50,greedy,5,42,18.703857421875,0.203582763671875
HDRL,2,50,greedy,5,43,16.769329071044922,0.19783425331115723
HDRL,2,50,greedy,5,44,17.98728370666504,0.19571447372436523
HDRL,2,50,greedy,5,45,18.214452743530273,0.19632267951965332
HDRL,2,50,greedy,5,46,19.281673431396484,0.19534850120544434
HDRL,2,50,greedy,5,47,16.058317184448242,0.19536924362182617
HDRL,2,50,greedy,5,48,21.05307960510254,0.19769525527954102
HDRL,2,50,greedy,5,49,21.373268127441406,0.19542169570922852
HDRL,2,50,greedy,5,50,20.40867042541504,0.19577479362487793
HDRL,2,50,greedy,5,51,22.7004451751709,0.19653105735778809
HDRL,2,50,greedy,5,52,19.777942657470703,0.1962754726409912
HDRL,2,50,greedy,5,53,17.784332275390625,0.19791221618652344
HDRL,2,50,greedy,5,54,18.500240325927734,0.1957988739013672
HDRL,2,50,greedy,5,55,16.955873489379883,0.19579529762268066
HDRL,2,50,greedy,5,56,17.802536010742188,0.19715642929077148
HDRL,2,50,greedy,5,57,17.740276336669922,0.19570112228393555
HDRL,2,50,greedy,5,58,18.368114471435547,0.19578289985656738
HDRL,2,50,greedy,5,59,16.348154067993164,0.1977555751800537
HDRL,2,50,greedy,5,60,17.76984214782715,0.19583916664123535
HDRL,2,50,greedy,5,61,15.2172269821167,0.19567537307739258
HDRL,2,50,greedy,5,62,17.92053985595703,0.19576144218444824
HDRL,2,50,greedy,5,63,18.921892166137695,0.19557499885559082
HDRL,2,50,greedy,5,64,14.864967346191406,0.19765925407409668
HDRL,2,50,greedy,5,65,17.71031379699707,0.19530248641967773
HDRL,2,50,greedy,5,66,18.023963928222656,0.19574499130249023
HDRL,2,50,greedy,5,67,18.872901916503906,0.19680476188659668
HDRL,2,50,greedy,5,68,13.966732025146484,0.19680428504943848
HDRL,2,50,greedy,5,69,18.195810317993164,0.19770526885986328
HDRL,2,50,greedy,5,70,20.199939727783203,0.20122909545898438
