kappa,size,instance_index,instance_name,bks_objective,bks_source_category,bks_source_method,bks_source_mode,bks_source_rep,candidate_count,co_best_count_1e-6,co_best_sources_json
3,10,79,N10_K3_M18_I79,10.72979360099,Gurobi,Gurobi,,,29,5,"[{""candidate_source"":""Gurobi"",""method"":""Gurobi"",""mode"":"""",""rep"":"""",""objective"":10.72979360099},{""candidate_source"":""Metaheuristic"",""method"":""DABC"",""mode"":"""",""rep"":3,""objective"":10.729794262473504},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":0,""objective"":10.729794262473504},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":1,""objective"":10.729794262473504},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":2,""objective"":10.729794262473504}]"
3,10,80,N10_K3_M18_I80,10.36351848047,Gurobi,Gurobi,,,29,6,"[{""candidate_source"":""Gurobi"",""method"":""Gurobi"",""mode"":"""",""rep"":"""",""objective"":10.36351848047},{""candidate_source"":""Metaheuristic"",""method"":""ALNS"",""mode"":"""",""rep"":2,""objective"":10.363519213671385},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":1,""objective"":10.363519213671385},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":2,""objective"":10.363519213671385},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":3,""objective"":10.363519213671385},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":2,""objective"":10.363519213671388}]"
3,10,81,N10_K3_M18_I81,8.550807029533,Gurobi,Gurobi,,,29,4,"[{""candidate_source"":""Gurobi"",""method"":""Gurobi"",""mode"":"""",""rep"":"""",""objective"":8.550807029533},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":0,""objective"":8.550807741593697},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":2,""objective"":8.550807741593697},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":3,""objective"":8.550807741593697}]"
3,10,82,N10_K3_M18_I82,10.127288818359377,DRL,Co-HeT,sample1280,,29,9,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":10.127288818359377},{""candidate_source"":""DRL"",""method"":""MVMoE"",""mode"":""sample1280"",""rep"":"""",""objective"":10.127288818359377},{""candidate_source"":""Gurobi"",""method"":""Gurobi"",""mode"":"""",""rep"":"""",""objective"":10.12728917645046},{""candidate_source"":""Metaheuristic"",""method"":""ALNS"",""mode"":"""",""rep"":0,""objective"":10.12728917645054},{""candidate_source"":""Metaheuristic"",""method"":""ALNS"",""mode"":"""",""rep"":2,""objective"":10.12728917645054},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":0,""objective"":10.12728917645054},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":1,""objective"":10.12728917645054},{""candidate_source"":""DRL"",""method"":""HDRL"",""mode"":""sample1280"",""rep"":"""",""objective"":10.127289772033691},{""candidate_source"":""DRL"",""method"":""MVMoE"",""mode"":""greedy"",""rep"":"""",""objective"":10.127289772033691}]"
3,10,83,N10_K3_M18_I83,12.807891946219785,Gurobi,Gurobi,,,29,2,"[{""candidate_source"":""Gurobi"",""method"":""Gurobi"",""mode"":"""",""rep"":"""",""objective"":12.807891946219785},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":1,""objective"":12.807891981256354}]"
3,10,84,N10_K3_M18_I84,8.856055187901978,Gurobi,Gurobi,,,29,5,"[{""candidate_source"":""Gurobi"",""method"":""Gurobi"",""mode"":"""",""rep"":"""",""objective"":8.856055187901978},{""candidate_source"":""Metaheuristic"",""method"":""ALNS"",""mode"":"""",""rep"":2,""objective"":8.856055300233923},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":0,""objective"":8.856055300233923},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":1,""objective"":8.856055300233923},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":2,""objective"":8.856055300233923}]"
3,10,85,N10_K3_M18_I85,11.00809727752,Gurobi,Gurobi,,,29,1,"[{""candidate_source"":""Gurobi"",""method"":""Gurobi"",""mode"":"""",""rep"":"""",""objective"":11.00809727752}]"
3,10,86,N10_K3_M18_I86,9.674107247963056,Gurobi,Gurobi,,,29,9,"[{""candidate_source"":""Gurobi"",""method"":""Gurobi"",""mode"":"""",""rep"":"""",""objective"":9.674107247963056},{""candidate_source"":""Metaheuristic"",""method"":""ALNS"",""mode"":"""",""rep"":2,""objective"":9.674107672724215},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":2,""objective"":9.674107672724215},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":3,""objective"":9.674107672724215},{""candidate_source"":""Metaheuristic"",""method"":""ALNS"",""mode"":"""",""rep"":0,""objective"":9.67410767272422},{""candidate_source"":""Metaheuristic"",""method"":""ALNS"",""mode"":"""",""rep"":1,""objective"":9.67410767272422},{""candidate_source"":""Metaheuristic"",""method"":""ALNS"",""mode"":"""",""rep"":3,""objective"":9.67410767272422},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":0,""objective"":9.67410767272422},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":1,""objective"":9.67410767272422}]"
3,10,87,N10_K3_M18_I87,10.72476067013,Gurobi,Gurobi,,,29,7,"[{""candidate_source"":""Gurobi"",""method"":""Gurobi"",""mode"":"""",""rep"":"""",""objective"":10.72476067013},{""candidate_source"":""DRL"",""method"":""AM"",""mode"":""sample1280"",""rep"":"""",""objective"":10.724761009216309},{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":10.724761009216309},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":0,""objective"":10.72476145472621},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":3,""objective"":10.72476145472621},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":1,""objective"":10.724761454726211},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":2,""objective"":10.724761454726211}]"
3,10,88,N10_K3_M18_I88,10.196560608019867,Gurobi,Gurobi,,,29,4,"[{""candidate_source"":""Gurobi"",""method"":""Gurobi"",""mode"":"""",""rep"":"""",""objective"":10.196560608019867},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":0,""objective"":10.19656088324637},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":2,""objective"":10.19656088324637},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":3,""objective"":10.19656088324637}]"
3,10,89,N10_K3_M18_I89,11.976166799080715,Metaheuristic,IGA,,1,29,2,"[{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":1,""objective"":11.976166799080715},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":3,""objective"":11.976166799080715}]"
3,10,90,N10_K3_M18_I90,10.600962634790909,Gurobi,Gurobi,,,29,2,"[{""candidate_source"":""Gurobi"",""method"":""Gurobi"",""mode"":"""",""rep"":"""",""objective"":10.600962634790909},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":1,""objective"":10.600962692574363}]"
3,10,91,N10_K3_M18_I91,11.05935815444697,Gurobi,Gurobi,,,29,2,"[{""candidate_source"":""Gurobi"",""method"":""Gurobi"",""mode"":"""",""rep"":"""",""objective"":11.05935815444697},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":0,""objective"":11.05935815444805}]"
3,10,92,N10_K3_M18_I92,9.442515136414965,Gurobi,Gurobi,,,29,1,"[{""candidate_source"":""Gurobi"",""method"":""Gurobi"",""mode"":"""",""rep"":"""",""objective"":9.442515136414965}]"
3,10,93,N10_K3_M18_I93,12.001131057739258,DRL,Co-HeT,sample1280,,29,4,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":12.001131057739258},{""candidate_source"":""Gurobi"",""method"":""Gurobi"",""mode"":"""",""rep"":"""",""objective"":12.001131563484698},{""candidate_source"":""Metaheuristic"",""method"":""DIWO"",""mode"":"""",""rep"":1,""objective"":12.001131613757266},{""candidate_source"":""DRL"",""method"":""HDRL"",""mode"":""sample1280"",""rep"":"""",""objective"":12.001132011413574}]"
3,10,94,N10_K3_M18_I94,9.075840850619464,Gurobi,Gurobi,,,29,1,"[{""candidate_source"":""Gurobi"",""method"":""Gurobi"",""mode"":"""",""rep"":"""",""objective"":9.075840850619464}]"
3,10,95,N10_K3_M18_I95,13.56049633026123,DRL,HDRL,sample1280,,29,4,"[{""candidate_source"":""DRL"",""method"":""HDRL"",""mode"":""sample1280"",""rep"":"""",""objective"":13.56049633026123},{""candidate_source"":""DRL"",""method"":""MVMoE"",""mode"":""sample1280"",""rep"":"""",""objective"":13.56049633026123},{""candidate_source"":""Metaheuristic"",""method"":""ALNS"",""mode"":"""",""rep"":0,""objective"":13.56049644915015},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":0,""objective"":13.56049644915015}]"
3,10,96,N10_K3_M18_I96,9.564579963684082,DRL,HDRL,greedy,,29,7,"[{""candidate_source"":""DRL"",""method"":""HDRL"",""mode"":""greedy"",""rep"":"""",""objective"":9.564579963684082},{""candidate_source"":""DRL"",""method"":""HDRL"",""mode"":""sample1280"",""rep"":"""",""objective"":9.564579963684082},{""candidate_source"":""DRL"",""method"":""TDRL"",""mode"":""sample1280"",""rep"":"""",""objective"":9.564579963684082},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":0,""objective"":9.564580676961498},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":3,""objective"":9.564580676961498},{""candidate_source"":""Gurobi"",""method"":""Gurobi"",""mode"":"""",""rep"":"""",""objective"":9.5645806769615},{""candidate_source"":""DRL"",""method"":""ECHO"",""mode"":""sample1280"",""rep"":"""",""objective"":9.564580917358398}]"
3,10,97,N10_K3_M18_I97,11.10357760025,Gurobi,Gurobi,,,29,8,"[{""candidate_source"":""Gurobi"",""method"":""Gurobi"",""mode"":"""",""rep"":"""",""objective"":11.10357760025},{""candidate_source"":""Metaheuristic"",""method"":""ALNS"",""mode"":"""",""rep"":0,""objective"":11.10357810562283},{""candidate_source"":""Metaheuristic"",""method"":""ALNS"",""mode"":"""",""rep"":1,""objective"":11.10357810562283},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":0,""objective"":11.10357810562283},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":1,""objective"":11.10357810562283},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":2,""objective"":11.10357810562283},{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""greedy"",""rep"":"""",""objective"":11.103578567504885},{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":11.103578567504885}]"
3,10,98,N10_K3_M18_I98,9.82400803238,Gurobi,Gurobi,,,29,4,"[{""candidate_source"":""Gurobi"",""method"":""Gurobi"",""mode"":"""",""rep"":"""",""objective"":9.82400803238},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":0,""objective"":9.824008564034584},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":1,""objective"":9.824008564034584},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":3,""objective"":9.824008564034584}]"
3,10,99,N10_K3_M18_I99,9.121732719267037,Gurobi,Gurobi,,,29,1,"[{""candidate_source"":""Gurobi"",""method"":""Gurobi"",""mode"":"""",""rep"":"""",""objective"":9.121732719267037}]"
3,10,100,N10_K3_M18_I100,9.897712707519531,DRL,AM,sample1280,,29,12,"[{""candidate_source"":""DRL"",""method"":""AM"",""mode"":""sample1280"",""rep"":"""",""objective"":9.897712707519531},{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""greedy"",""rep"":"""",""objective"":9.897712707519531},{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":9.897712707519531},{""candidate_source"":""DRL"",""method"":""ECHO"",""mode"":""greedy"",""rep"":"""",""objective"":9.897712707519531},{""candidate_source"":""DRL"",""method"":""ECHO"",""mode"":""sample1280"",""rep"":"""",""objective"":9.897712707519531},{""candidate_source"":""DRL"",""method"":""HDRL"",""mode"":""greedy"",""rep"":"""",""objective"":9.897712707519531},{""candidate_source"":""DRL"",""method"":""HDRL"",""mode"":""sample1280"",""rep"":"""",""objective"":9.897712707519531},{""candidate_source"":""DRL"",""method"":""MVMoE"",""mode"":""sample1280"",""rep"":"""",""objective"":9.897712707519531},{""candidate_source"":""DRL"",""method"":""TDRL"",""mode"":""sample1280"",""rep"":"""",""objective"":9.897712707519531},{""candidate_source"":""Gurobi"",""method"":""Gurobi"",""mode"":"""",""rep"":"""",""objective"":9.897713086252676},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":1,""objective"":9.897713156003633},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":2,""objective"":9.897713156003633}]"
3,20,1,N20_K3_M18_I1,14.448339563159864,Gurobi,Gurobi,,,29,1,"[{""candidate_source"":""Gurobi"",""method"":""Gurobi"",""mode"":"""",""rep"":"""",""objective"":14.448339563159864}]"
3,20,2,N20_K3_M18_I2,15.626320506203175,Metaheuristic,IGA,,1,29,1,"[{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":1,""objective"":15.626320506203175}]"
3,20,3,N20_K3_M18_I3,15.598433542990728,Metaheuristic,IGA,,2,29,2,"[{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":2,""objective"":15.598433542990728},{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":3,""objective"":15.598433542990728}]"
3,20,4,N20_K3_M18_I4,12.332755994785911,Gurobi,Gurobi,,,29,1,"[{""candidate_source"":""Gurobi"",""method"":""Gurobi"",""mode"":"""",""rep"":"""",""objective"":12.332755994785911}]"
3,20,5,N20_K3_M18_I5,14.20334399191442,Metaheuristic,IGA,,1,29,1,"[{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":1,""objective"":14.20334399191442}]"
3,20,6,N20_K3_M18_I6,15.380017280578612,DRL,AM,sample1280,,29,3,"[{""candidate_source"":""DRL"",""method"":""AM"",""mode"":""sample1280"",""rep"":"""",""objective"":15.380017280578612},{""candidate_source"":""DRL"",""method"":""ECHO"",""mode"":""sample1280"",""rep"":"""",""objective"":15.380017280578612},{""candidate_source"":""DRL"",""method"":""HDRL"",""mode"":""sample1280"",""rep"":"""",""objective"":15.380017280578612}]"
3,20,7,N20_K3_M18_I7,12.425431227908236,Metaheuristic,IGA,,3,29,1,"[{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":3,""objective"":12.425431227908236}]"
3,20,8,N20_K3_M18_I8,14.566652723988213,Gurobi,Gurobi,,,29,1,"[{""candidate_source"":""Gurobi"",""method"":""Gurobi"",""mode"":"""",""rep"":"""",""objective"":14.566652723988213}]"
3,20,9,N20_K3_M18_I9,14.146255493164062,DRL,Co-HeT,greedy,,29,2,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""greedy"",""rep"":"""",""objective"":14.146255493164062},{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":14.146255493164062}]"
3,20,10,N20_K3_M18_I10,10.952155129411167,Gurobi,Gurobi,,,29,1,"[{""candidate_source"":""Gurobi"",""method"":""Gurobi"",""mode"":"""",""rep"":"""",""objective"":10.952155129411167}]"
3,20,11,N20_K3_M18_I11,15.292484283447266,DRL,TDRL,sample1280,,29,1,"[{""candidate_source"":""DRL"",""method"":""TDRL"",""mode"":""sample1280"",""rep"":"""",""objective"":15.292484283447266}]"
3,20,12,N20_K3_M18_I12,16.992340087890625,DRL,Co-HeT,sample1280,,29,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":16.992340087890625}]"
3,20,13,N20_K3_M18_I13,14.125783920288086,DRL,Co-HeT,sample1280,,29,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":14.125783920288086}]"
3,20,14,N20_K3_M18_I14,17.21468734741211,DRL,Co-HeT,sample1280,,29,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":17.21468734741211}]"
3,20,15,N20_K3_M18_I15,12.881854057312012,DRL,Co-HeT,sample1280,,29,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":12.881854057312012}]"
3,20,16,N20_K3_M18_I16,15.591175079345703,DRL,Co-HeT,sample1280,,29,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":15.591175079345703}]"
3,20,17,N20_K3_M18_I17,13.203449249267578,DRL,Co-HeT,sample1280,,29,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":13.203449249267578}]"
3,20,18,N20_K3_M18_I18,15.449524879455566,DRL,Co-HeT,sample1280,,29,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":15.449524879455566}]"
3,20,19,N20_K3_M18_I19,11.76166534423828,DRL,Co-HeT,sample1280,,29,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":11.76166534423828}]"
3,20,20,N20_K3_M18_I20,17.5882266570878,Metaheuristic,IGA,,0,29,1,"[{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":0,""objective"":17.5882266570878}]"
3,20,21,N20_K3_M18_I21,14.78253963662769,Metaheuristic,IGA,,2,29,1,"[{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":2,""objective"":14.78253963662769}]"
3,20,22,N20_K3_M18_I22,13.267526626586914,DRL,Co-HeT,sample1280,,29,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":13.267526626586914}]"
3,20,23,N20_K3_M18_I23,13.17745522060874,Metaheuristic,IGA,,1,29,1,"[{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":1,""objective"":13.17745522060874}]"
3,20,24,N20_K3_M18_I24,14.793414073469611,Metaheuristic,IGA,,0,29,1,"[{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":0,""objective"":14.793414073469611}]"
3,20,25,N20_K3_M18_I25,12.961114883422852,DRL,Co-HeT,sample1280,,29,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":12.961114883422852}]"
3,20,26,N20_K3_M18_I26,11.742029694320374,Metaheuristic,IGA,,2,29,1,"[{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":2,""objective"":11.742029694320374}]"
3,20,27,N20_K3_M18_I27,13.345046194729408,Metaheuristic,ALNS,,0,29,1,"[{""candidate_source"":""Metaheuristic"",""method"":""ALNS"",""mode"":"""",""rep"":0,""objective"":13.345046194729408}]"
3,20,28,N20_K3_M18_I28,12.33242040558916,Metaheuristic,IGA,,3,29,1,"[{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":3,""objective"":12.33242040558916}]"
3,20,29,N20_K3_M18_I29,12.879459928407408,Metaheuristic,IGA,,2,29,1,"[{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":2,""objective"":12.879459928407408}]"
3,20,30,N20_K3_M18_I30,13.147688238580514,Gurobi,Gurobi,,,29,1,"[{""candidate_source"":""Gurobi"",""method"":""Gurobi"",""mode"":"""",""rep"":"""",""objective"":13.147688238580514}]"
3,20,31,N20_K3_M18_I31,14.168945818249265,Gurobi,Gurobi,,,29,1,"[{""candidate_source"":""Gurobi"",""method"":""Gurobi"",""mode"":"""",""rep"":"""",""objective"":14.168945818249265}]"
3,20,32,N20_K3_M18_I32,12.73078727722168,DRL,ECHO,sample1280,,29,1,"[{""candidate_source"":""DRL"",""method"":""ECHO"",""mode"":""sample1280"",""rep"":"""",""objective"":12.73078727722168}]"
3,20,33,N20_K3_M18_I33,12.251833854937969,Metaheuristic,ALNS,,1,29,1,"[{""candidate_source"":""Metaheuristic"",""method"":""ALNS"",""mode"":"""",""rep"":1,""objective"":12.251833854937969}]"
3,20,34,N20_K3_M18_I34,11.817013417140975,Metaheuristic,IGA,,1,29,1,"[{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":1,""objective"":11.817013417140975}]"
3,20,35,N20_K3_M18_I35,13.585132794777437,Metaheuristic,IGA,,3,29,1,"[{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":3,""objective"":13.585132794777437}]"
3,20,36,N20_K3_M18_I36,14.204057518912212,Gurobi,Gurobi,,,29,1,"[{""candidate_source"":""Gurobi"",""method"":""Gurobi"",""mode"":"""",""rep"":"""",""objective"":14.204057518912212}]"
3,20,37,N20_K3_M18_I37,12.440284936977966,Gurobi,Gurobi,,,29,1,"[{""candidate_source"":""Gurobi"",""method"":""Gurobi"",""mode"":"""",""rep"":"""",""objective"":12.440284936977966}]"
3,20,38,N20_K3_M18_I38,14.227150593790984,Gurobi,Gurobi,,,29,1,"[{""candidate_source"":""Gurobi"",""method"":""Gurobi"",""mode"":"""",""rep"":"""",""objective"":14.227150593790984}]"
3,20,39,N20_K3_M18_I39,13.21571922302246,DRL,Co-HeT,sample1280,,29,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":13.21571922302246}]"
3,20,40,N20_K3_M18_I40,14.963787487887556,Metaheuristic,IGA,,3,29,1,"[{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":3,""objective"":14.963787487887556}]"
3,20,41,N20_K3_M18_I41,13.66155335080196,Metaheuristic,ALNS,,1,29,1,"[{""candidate_source"":""Metaheuristic"",""method"":""ALNS"",""mode"":"""",""rep"":1,""objective"":13.66155335080196}]"
3,20,42,N20_K3_M18_I42,14.264215469360352,DRL,Co-HeT,sample1280,,29,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":14.264215469360352}]"
3,20,43,N20_K3_M18_I43,14.64346455498833,Metaheuristic,ALNS,,3,29,1,"[{""candidate_source"":""Metaheuristic"",""method"":""ALNS"",""mode"":"""",""rep"":3,""objective"":14.64346455498833}]"
3,20,44,N20_K3_M18_I44,14.545737861969885,Metaheuristic,IGA,,3,29,1,"[{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":3,""objective"":14.545737861969885}]"
3,20,45,N20_K3_M18_I45,12.72867202758789,DRL,Co-HeT,sample1280,,29,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":12.72867202758789}]"
3,20,46,N20_K3_M18_I46,10.777080975219526,Metaheuristic,ALNS,,1,29,1,"[{""candidate_source"":""Metaheuristic"",""method"":""ALNS"",""mode"":"""",""rep"":1,""objective"":10.777080975219526}]"
3,20,47,N20_K3_M18_I47,14.247645881413348,Metaheuristic,ALNS,,3,29,1,"[{""candidate_source"":""Metaheuristic"",""method"":""ALNS"",""mode"":"""",""rep"":3,""objective"":14.247645881413348}]"
3,20,48,N20_K3_M18_I48,12.611572235771714,Gurobi,Gurobi,,,29,1,"[{""candidate_source"":""Gurobi"",""method"":""Gurobi"",""mode"":"""",""rep"":"""",""objective"":12.611572235771714}]"
3,20,49,N20_K3_M18_I49,12.954314856897492,Metaheuristic,IGA,,1,29,1,"[{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":1,""objective"":12.954314856897492}]"
3,20,50,N20_K3_M18_I50,12.436376571655272,DRL,Co-HeT,greedy,,29,2,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""greedy"",""rep"":"""",""objective"":12.436376571655272},{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":12.436376571655272}]"
3,20,51,N20_K3_M18_I51,16.06476678349638,Metaheuristic,IGA,,3,29,1,"[{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":3,""objective"":16.06476678349638}]"
3,20,52,N20_K3_M18_I52,16.12238004016223,Metaheuristic,IGA,,3,29,1,"[{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":3,""objective"":16.12238004016223}]"
3,20,53,N20_K3_M18_I53,14.482905278530986,Metaheuristic,ALNS,,1,29,1,"[{""candidate_source"":""Metaheuristic"",""method"":""ALNS"",""mode"":"""",""rep"":1,""objective"":14.482905278530986}]"
3,20,54,N20_K3_M18_I54,11.314656317330412,Gurobi,Gurobi,,,29,1,"[{""candidate_source"":""Gurobi"",""method"":""Gurobi"",""mode"":"""",""rep"":"""",""objective"":11.314656317330412}]"
3,20,55,N20_K3_M18_I55,11.882054110935028,Metaheuristic,IGA,,0,29,1,"[{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":0,""objective"":11.882054110935028}]"
3,20,56,N20_K3_M18_I56,15.12939453125,DRL,Co-HeT,sample1280,,29,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":15.12939453125}]"
3,20,57,N20_K3_M18_I57,14.551963389773636,Metaheuristic,IGA,,0,29,1,"[{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":0,""objective"":14.551963389773636}]"
3,20,58,N20_K3_M18_I58,14.381757665719462,Metaheuristic,ALNS,,1,29,1,"[{""candidate_source"":""Metaheuristic"",""method"":""ALNS"",""mode"":"""",""rep"":1,""objective"":14.381757665719462}]"
3,20,59,N20_K3_M18_I59,15.715632438659668,DRL,Co-HeT,sample1280,,29,1,"[{""candidate_source"":""DRL"",""method"":""Co-HeT"",""mode"":""sample1280"",""rep"":"""",""objective"":15.715632438659668}]"
3,20,60,N20_K3_M18_I60,13.237959248020138,Gurobi,Gurobi,,,29,1,"[{""candidate_source"":""Gurobi"",""method"":""Gurobi"",""mode"":"""",""rep"":"""",""objective"":13.237959248020138}]"
3,20,61,N20_K3_M18_I61,14.077596303343554,Metaheuristic,IGA,,1,29,1,"[{""candidate_source"":""Metaheuristic"",""method"":""IGA"",""mode"":"""",""rep"":1,""objective"":14.077596303343554}]"
