method,kappa,size,mode,robot_num_list,sample_width,training_seed,eval_seed,instance_index,instance_id,instance_filename,objective,distance,tardiness,replay_objective,objective_replay_error,model_objective,model_replay_residual,model_replay_tolerance,feasible,status,tour
Co-HeT,2,10,greedy,"[4,8]",0,1234,20260827,75,I75,N10_K2_M12_I75.xlsx,8.094057083129883,10.48219871520996,5.705915927886963,8.094057083129883,0.0,8.0940580368042,9.5367431640625e-07,3.814697265625e-06,True,SUCCEEDED,"[4,0,4,3,0,5,0,1,6,2,2,7,5,1,6,1,0,4,6,3,8,8,3,8,9,2,7,7,2,7]"
Co-HeT,2,10,greedy,"[4,8]",0,1234,20260827,76,I76,N10_K2_M12_I76.xlsx,8.486483573913574,10.727482795715332,6.245484352111816,8.486483573913574,0.0,8.486483573913574,0.0,3.814697265625e-06,True,SUCCEEDED,"[9,0,4,7,1,5,1,2,6,3,3,7,0,3,7,4,2,4,5,1,6,8,1,5,6,2,4,2,3,7]"
Co-HeT,2,10,greedy,"[4,8]",0,1234,20260827,77,I77,N10_K2_M12_I77.xlsx,8.69517707824707,11.749622344970703,5.6407318115234375,8.69517707824707,0.0,8.69517707824707,0.0,3.814697265625e-06,True,SUCCEEDED,"[1,0,4,5,1,5,6,0,6,2,2,7,0,3,8,7,2,7,4,3,8,8,1,4,9,2,5,3,3,8]"
Co-HeT,2,10,greedy,"[4,8]",0,1234,20260827,78,I78,N10_K2_M12_I78.xlsx,9.416681289672852,11.570045471191406,7.263318061828613,9.416681289672852,0.0,9.416681289672852,0.0,3.814697265625e-06,True,SUCCEEDED,"[9,0,4,6,1,5,2,2,6,4,3,7,7,3,7,0,2,5,1,1,4,8,1,6,5,3,4,3,1,6]"
Co-HeT,2,10,greedy,"[4,8]",0,1234,20260827,79,I79,N10_K2_M12_I79.xlsx,8.319080352783203,10.690804481506348,5.947355270385742,8.319080352783203,0.0,8.319080352783203,0.0,3.814697265625e-06,True,SUCCEEDED,"[8,0,4,1,0,4,9,1,5,7,2,6,3,1,7,2,2,6,4,1,5,0,2,6,6,0,4,5,0,4]"
Co-HeT,2,10,greedy,"[4,8]",0,1234,20260827,80,I80,N10_K2_M12_I80.xlsx,5.39969539642334,7.094718933105469,3.7046713829040527,5.39969539642334,0.0,5.399694919586182,4.76837158203125e-07,1.9073486328125e-06,True,SUCCEEDED,"[1,0,4,8,1,5,2,1,6,4,0,7,5,0,4,6,2,8,3,1,5,0,2,8,9,0,7,7,1,5]"
Co-HeT,2,10,greedy,"[4,8]",0,1234,20260827,81,I81,N10_K2_M12_I81.xlsx,7.791187286376953,10.604435920715332,4.977939128875732,7.791187286376953,0.0,7.791187286376953,0.0,1.9073486328125e-06,True,SUCCEEDED,"[5,0,4,4,1,5,6,0,6,2,1,4,1,2,7,0,0,6,3,3,8,9,3,8,7,2,7,8,2,7]"
Co-HeT,2,10,greedy,"[4,8]",0,1234,20260827,82,I82,N10_K2_M12_I82.xlsx,7.203159332275391,10.50816535949707,3.898153305053711,7.203159332275391,0.0,7.203159332275391,0.0,1.9073486328125e-06,True,SUCCEEDED,"[6,0,4,9,1,5,8,0,6,5,2,7,0,0,6,4,2,7,3,3,8,7,3,8,1,2,5,2,0,6]"
Co-HeT,2,10,greedy,"[4,8]",0,1234,20260827,83,I83,N10_K2_M12_I83.xlsx,9.304275512695312,12.857781410217283,5.750770568847656,9.304275512695312,0.0,9.304275512695312,0.0,3.814697265625e-06,True,SUCCEEDED,"[5,0,4,4,1,5,6,0,4,7,2,6,1,3,7,9,2,6,0,3,8,2,1,5,8,2,8,3,0,6]"
Co-HeT,2,10,greedy,"[4,8]",0,1234,20260827,84,I84,N10_K2_M12_I84.xlsx,7.4415178298950195,10.96893310546875,3.914102554321289,7.4415178298950195,0.0,7.4415178298950195,0.0,1.9073486328125e-06,True,SUCCEEDED,"[4,0,4,6,1,5,0,2,6,2,3,7,1,1,5,8,0,4,7,2,6,3,0,4,5,3,7,9,3,7]"
Co-HeT,2,10,greedy,"[4,8]",0,1234,20260827,85,I85,N10_K2_M12_I85.xlsx,8.486738204956055,11.47520351409912,5.498272895812988,8.486738204956055,0.0,8.486738204956055,0.0,3.814697265625e-06,True,SUCCEEDED,"[5,0,4,3,1,5,9,2,6,6,3,7,1,0,4,7,0,5,0,2,6,2,3,7,8,1,4,4,3,7]"
Co-HeT,2,10,greedy,"[4,8]",0,1234,20260827,86,I86,N10_K2_M12_I86.xlsx,8.13027572631836,11.709444046020508,4.551107406616211,8.13027572631836,0.0,8.13027572631836,0.0,3.814697265625e-06,True,SUCCEEDED,"[6,0,4,2,1,5,4,2,6,5,3,7,1,2,6,7,3,8,0,1,4,8,0,5,9,3,7,3,0,6]"
Co-HeT,2,10,greedy,"[4,8]",0,1234,20260827,87,I87,N10_K2_M12_I87.xlsx,9.068883895874023,13.423174858093262,4.714592933654785,9.068883895874023,0.0,9.068883895874023,0.0,3.814697265625e-06,True,SUCCEEDED,"[2,0,4,4,1,5,8,2,6,5,3,7,9,1,8,1,3,7,7,0,9,0,0,4,6,2,6,3,0,9]"
Co-HeT,2,10,greedy,"[4,8]",0,1234,20260827,88,I88,N10_K2_M12_I88.xlsx,8.951728820800781,11.219368934631348,6.684089660644531,8.951728820800781,0.0,8.951728820800781,0.0,3.814697265625e-06,True,SUCCEEDED,"[9,0,4,8,1,5,3,2,6,5,3,7,0,0,4,4,2,6,7,3,7,6,3,7,1,1,5,2,0,4]"
Co-HeT,2,10,greedy,"[4,8]",0,1234,20260827,89,I89,N10_K2_M12_I89.xlsx,8.748815536499023,11.460809707641602,6.036821365356445,8.748815536499023,0.0,8.748815536499023,0.0,3.814697265625e-06,True,SUCCEEDED,"[3,0,4,4,1,5,5,2,6,1,1,7,7,3,8,9,2,6,6,3,5,8,3,8,0,1,7,2,2,6]"
Co-HeT,2,10,greedy,"[4,8]",0,1234,20260827,90,I90,N10_K2_M12_I90.xlsx,6.829237461090088,10.762445449829102,2.896029233932495,6.829237461090088,0.0,6.829237461090088,0.0,1.9073486328125e-06,True,SUCCEEDED,"[8,0,4,2,0,5,0,1,6,3,2,7,5,3,8,4,1,6,7,3,8,1,2,9,6,2,9,9,3,8]"
Co-HeT,2,10,greedy,"[4,8]",0,1234,20260827,91,I91,N10_K2_M12_I91.xlsx,6.832897186279297,10.680652618408203,2.98514175415039,6.832897186279297,0.0,6.832896709442139,4.76837158203125e-07,1.9073486328125e-06,True,SUCCEEDED,"[6,0,4,0,1,5,1,2,6,8,3,7,7,0,8,5,3,9,4,2,10,2,2,10,9,0,6,3,0,6]"
Co-HeT,2,10,greedy,"[4,8]",0,1234,20260827,92,I92,N10_K2_M12_I92.xlsx,8.249150276184082,10.846040725708008,5.652259826660156,8.249150276184082,0.0,8.249150276184082,0.0,3.814697265625e-06,True,SUCCEEDED,"[3,0,4,5,1,5,9,0,4,6,2,6,2,0,4,0,3,7,1,2,8,8,3,6,4,2,7,7,2,6]"
Co-HeT,2,10,greedy,"[4,8]",0,1234,20260827,93,I93,N10_K2_M12_I93.xlsx,8.085613250732422,11.396280288696287,4.774946689605713,8.085613250732422,0.0,8.085613250732422,0.0,3.814697265625e-06,True,SUCCEEDED,"[2,0,4,8,1,5,0,2,6,6,0,4,7,3,7,1,3,7,3,2,6,4,0,4,5,3,8,9,2,6]"
Co-HeT,2,10,greedy,"[4,8]",0,1234,20260827,94,I94,N10_K2_M12_I94.xlsx,9.973691940307615,13.712172508239746,6.235210418701172,9.973691940307615,0.0,9.973691940307615,0.0,3.814697265625e-06,True,SUCCEEDED,"[6,0,4,5,1,5,0,2,6,3,0,4,7,1,7,2,2,5,4,3,8,8,0,4,9,1,6,1,3,8]"
Co-HeT,2,10,greedy,"[4,8]",0,1234,20260827,95,I95,N10_K2_M12_I95.xlsx,7.819216251373291,11.402022361755373,4.236410140991211,7.819216251373291,0.0,7.819216251373291,0.0,1.9073486328125e-06,True,SUCCEEDED,"[8,0,4,2,0,4,0,1,5,1,2,6,9,3,7,4,3,8,6,1,5,7,3,7,5,2,6,3,3,7]"
Co-HeT,2,10,greedy,"[4,8]",0,1234,20260827,96,I96,N10_K2_M12_I96.xlsx,8.07357406616211,11.39348602294922,4.753663063049316,8.07357406616211,0.0,8.07357406616211,0.0,3.814697265625e-06,True,SUCCEEDED,"[2,0,4,7,1,5,3,2,6,8,3,7,9,0,4,1,2,6,4,1,5,0,2,7,5,2,6,6,2,7]"
Co-HeT,2,10,greedy,"[4,8]",0,1234,20260827,97,I97,N10_K2_M12_I97.xlsx,7.913762092590332,10.25351333618164,5.574010372161865,7.913762092590332,0.0,7.913762092590332,0.0,1.9073486328125e-06,True,SUCCEEDED,"[0,0,4,9,1,5,1,0,4,2,0,6,5,2,7,7,3,8,4,0,4,8,3,8,3,1,5,6,2,7]"
Co-HeT,2,10,greedy,"[4,8]",0,1234,20260827,98,I98,N10_K2_M12_I98.xlsx,8.052204132080078,11.210688591003418,4.8937201499938965,8.052204132080078,0.0,8.052204132080078,0.0,3.814697265625e-06,True,SUCCEEDED,"[5,0,4,7,1,5,2,2,6,3,3,7,8,1,8,9,3,7,6,2,6,4,1,8,1,1,6,0,2,8]"
Co-HeT,2,10,greedy,"[4,8]",0,1234,20260827,99,I99,N10_K2_M12_I99.xlsx,7.663234710693359,11.448412895202637,3.878056287765503,7.663234710693359,0.0,7.663234710693359,0.0,1.9073486328125e-06,True,SUCCEEDED,"[1,0,4,0,0,5,5,1,6,2,2,7,8,3,8,7,3,4,6,2,7,3,2,7,4,3,8,9,3,8]"
Co-HeT,2,10,greedy,"[4,8]",0,1234,20260827,100,I100,N10_K2_M12_I100.xlsx,9.165348052978516,11.614033699035645,6.716662883758545,9.165348052978516,0.0,9.165348052978516,0.0,3.814697265625e-06,True,SUCCEEDED,"[9,0,4,5,1,5,2,2,6,3,3,7,6,3,8,8,2,6,4,2,6,0,3,7,7,2,8,1,1,5]"
Co-HeT,2,10,sample1280,"[4,8]",1280,1234,20260827,1,I1,N10_K2_M12_I1.xlsx,7.704160213470459,11.85399341583252,3.554327249526977,7.704160213470459,0.0,7.704159736633301,4.76837158203125e-07,1.9073486328125e-06,True,SUCCEEDED,"[4,3,9,3,2,8,1,1,11,7,0,7,5,1,6,6,3,9,0,0,11,2,1,6,8,0,7,9,1,6]"
Co-HeT,2,10,sample1280,"[4,8]",1280,1234,20260827,2,I2,N10_K2_M12_I2.xlsx,10.114139556884766,12.821389198303224,7.406890392303467,10.114139556884766,0.0,10.114139556884766,0.0,3.814697265625e-06,True,SUCCEEDED,"[7,0,6,9,1,8,0,2,5,6,0,6,8,3,4,1,3,4,3,1,11,5,2,5,2,1,11,4,0,6]"
Co-HeT,2,10,sample1280,"[4,8]",1280,1234,20260827,3,I3,N10_K2_M12_I3.xlsx,8.261155128479004,11.02786922454834,5.49444055557251,8.261155128479004,0.0,8.261154174804688,9.5367431640625e-07,3.814697265625e-06,True,SUCCEEDED,"[6,3,5,9,0,10,4,2,11,7,3,7,8,1,6,5,1,5,1,0,10,2,2,6,0,1,11,3,0,10]"
Co-HeT,2,10,sample1280,"[4,8]",1280,1234,20260827,4,I4,N10_K2_M12_I4.xlsx,9.349239349365234,12.28281021118164,6.415667533874512,9.349239349365234,0.0,9.349239349365234,0.0,3.814697265625e-06,True,SUCCEEDED,"[9,0,7,2,2,11,0,3,6,6,0,7,7,1,8,5,2,11,4,1,8,3,3,6,1,1,8,8,2,11]"
Co-HeT,2,10,sample1280,"[4,8]",1280,1234,20260827,5,I5,N10_K2_M12_I5.xlsx,9.437444686889648,13.704684257507324,5.170204162597656,9.437444686889648,0.0,9.437444686889648,0.0,3.814697265625e-06,True,SUCCEEDED,"[9,0,4,7,3,9,5,3,5,4,1,6,2,2,7,0,1,9,1,3,5,6,1,9,3,2,7,8,2,6]"
Co-HeT,2,10,sample1280,"[4,8]",1280,1234,20260827,6,I6,N10_K2_M12_I6.xlsx,11.04319953918457,13.527786254882812,8.558612823486328,11.04319953918457,0.0,11.04319953918457,0.0,3.814697265625e-06,True,SUCCEEDED,"[9,2,6,6,0,4,4,2,6,2,1,9,1,2,6,0,3,8,5,3,7,8,0,4,7,3,8,3,1,9]"
Co-HeT,2,10,sample1280,"[4,8]",1280,1234,20260827,7,I7,N10_K2_M12_I7.xlsx,6.9521098136901855,10.98435401916504,2.919865608215332,6.9521098136901855,0.0,6.952109336853027,4.76837158203125e-07,1.9073486328125e-06,True,SUCCEEDED,"[5,0,9,6,1,5,9,3,11,4,0,6,1,2,8,7,1,4,3,0,6,2,3,8,0,2,11,8,3,8]"
Co-HeT,2,10,sample1280,"[4,8]",1280,1234,20260827,8,I8,N10_K2_M12_I8.xlsx,8.263853073120117,12.329052925109863,4.198653221130371,8.263853073120117,0.0,8.263853073120117,0.0,3.814697265625e-06,True,SUCCEEDED,"[7,1,5,8,3,4,2,0,6,5,2,9,3,0,11,6,1,8,9,1,5,0,3,4,4,0,11,1,2,9]"
Co-HeT,2,10,sample1280,"[4,8]",1280,1234,20260827,9,I9,N10_K2_M12_I9.xlsx,8.104400634765625,11.161016464233398,5.047784328460693,8.104400634765625,0.0,8.104400634765625,0.0,3.814697265625e-06,True,SUCCEEDED,"[7,3,8,2,1,4,1,2,9,8,3,6,9,1,5,3,1,5,5,3,6,6,2,9,4,2,4,0,1,9]"
Co-HeT,2,10,sample1280,"[4,8]",1280,1234,20260827,10,I10,N10_K2_M12_I10.xlsx,7.107868671417236,9.984196662902832,4.231540679931641,7.107868671417236,0.0,7.107868194580078,4.76837158203125e-07,1.9073486328125e-06,True,SUCCEEDED,"[7,1,6,0,3,7,8,1,4,1,1,6,4,2,5,3,2,9,5,3,7,9,3,5,2,1,6,6,2,9]"
Co-HeT,2,10,sample1280,"[4,8]",1280,1234,20260827,11,I11,N10_K2_M12_I11.xlsx,7.529567718505859,10.427274703979492,4.631860733032227,7.529567718505859,0.0,7.529567718505859,0.0,1.9073486328125e-06,True,SUCCEEDED,"[6,0,4,4,2,7,9,3,6,2,0,8,5,1,9,3,3,4,0,0,8,7,1,9,8,3,6,1,3,6]"
Co-HeT,2,10,sample1280,"[4,8]",1280,1234,20260827,12,I12,N10_K2_M12_I12.xlsx,9.258978843688965,10.841386795043944,7.676570892333984,9.258978843688965,0.0,9.258978843688965,0.0,3.814697265625e-06,True,SUCCEEDED,"[7,0,8,2,1,10,1,3,5,4,0,9,8,2,4,6,3,8,5,1,10,3,0,5,0,2,4,9,2,4]"
Co-HeT,2,10,sample1280,"[4,8]",1280,1234,20260827,13,I13,N10_K2_M12_I13.xlsx,6.565651893615723,10.171670913696287,2.959632635116577,6.565651893615723,0.0,6.565651893615723,0.0,1.9073486328125e-06,True,SUCCEEDED,"[4,1,11,2,3,5,1,0,7,7,3,11,0,2,4,5,0,7,8,2,10,6,3,11,9,2,4,3,0,7]"
Co-HeT,2,10,sample1280,"[4,8]",1280,1234,20260827,14,I14,N10_K2_M12_I14.xlsx,8.283123970031738,11.340086936950684,5.226161479949951,8.283123970031738,0.0,8.283123970031738,0.0,3.814697265625e-06,True,SUCCEEDED,"[6,3,11,7,2,9,8,0,4,9,1,5,5,0,10,1,3,11,2,1,7,0,3,4,4,0,10,3,1,9]"
Co-HeT,2,10,sample1280,"[4,8]",1280,1234,20260827,15,I15,N10_K2_M12_I15.xlsx,6.425818920135498,9.06017780303955,3.791459798812866,6.425818920135498,0.0,6.42581844329834,4.76837158203125e-07,1.9073486328125e-06,True,SUCCEEDED,"[2,0,5,0,1,6,9,2,10,4,3,7,5,3,8,6,1,6,3,0,5,1,3,7,7,2,10,8,2,10]"
Co-HeT,2,10,sample1280,"[4,8]",1280,1234,20260827,16,I16,N10_K2_M12_I16.xlsx,7.972491264343262,12.9207763671875,3.0242059230804443,7.972491264343262,0.0,7.972491264343262,0.0,1.9073486328125e-06,True,SUCCEEDED,"[9,1,10,8,0,4,0,2,5,7,0,6,4,1,10,2,3,9,5,2,5,3,0,4,6,3,9,1,2,10]"
Co-HeT,2,10,sample1280,"[4,8]",1280,1234,20260827,17,I17,N10_K2_M12_I17.xlsx,8.201160430908203,12.08277416229248,4.319547653198242,8.201160430908203,0.0,8.201160430908203,0.0,3.814697265625e-06,True,SUCCEEDED,"[3,2,5,9,3,8,8,0,6,6,3,11,4,1,10,2,1,7,0,1,10,7,2,5,5,3,8,1,1,7]"
Co-HeT,2,10,sample1280,"[4,8]",1280,1234,20260827,18,I18,N10_K2_M12_I18.xlsx,8.029987335205078,10.908205032348633,5.151770114898682,8.029987335205078,0.0,8.029987335205078,0.0,3.814697265625e-06,True,SUCCEEDED,"[3,2,11,1,3,4,4,0,9,2,2,7,6,1,5,7,3,4,8,2,11,9,0,9,0,1,5,5,3,4]"
Co-HeT,2,10,sample1280,"[4,8]",1280,1234,20260827,19,I19,N10_K2_M12_I19.xlsx,9.505990028381348,13.342008590698242,5.669971466064453,9.505990028381348,0.0,9.505990028381348,0.0,3.814697265625e-06,True,SUCCEEDED,"[9,1,10,6,2,5,8,1,10,1,3,11,7,2,8,0,0,4,2,3,5,4,2,11,3,0,4,5,0,4]"
Co-HeT,2,10,sample1280,"[4,8]",1280,1234,20260827,20,I20,N10_K2_M12_I20.xlsx,8.431488037109375,11.950446128845217,4.912529468536377,8.431488037109375,0.0,8.431487083435059,9.5367431640625e-07,3.814697265625e-06,True,SUCCEEDED,"[6,2,7,8,1,5,7,2,10,1,3,8,5,1,8,3,3,7,4,2,10,0,1,5,2,3,7,9,2,8]"
Co-HeT,2,10,sample1280,"[4,8]",1280,1234,20260827,21,I21,N10_K2_M12_I21.xlsx,6.655871868133545,10.41118335723877,2.9005606174468994,6.655871868133545,0.0,6.655871868133545,0.0,1.9073486328125e-06,True,SUCCEEDED,"[3,3,10,1,2,5,8,1,4,9,0,11,7,2,10,5,1,7,4,3,5,6,0,11,0,1,4,2,1,7]"
Co-HeT,2,10,sample1280,"[4,8]",1280,1234,20260827,22,I22,N10_K2_M12_I22.xlsx,6.0738677978515625,8.72463607788086,3.4230995178222656,6.0738677978515625,0.0,6.0738677978515625,0.0,1.9073486328125e-06,True,SUCCEEDED,"[3,1,6,9,3,4,1,1,7,2,0,5,4,2,11,8,0,5,7,3,9,6,2,11,5,2,4,0,2,11]"
Co-HeT,2,10,sample1280,"[4,8]",1280,1234,20260827,23,I23,N10_K2_M12_I23.xlsx,8.099184036254883,11.863232612609863,4.335134983062744,8.099184036254883,0.0,8.099183082580566,9.5367431640625e-07,3.814697265625e-06,True,SUCCEEDED,"[4,3,5,2,2,7,5,0,10,0,1,4,1,0,9,9,0,10,3,2,7,6,1,4,8,0,9,7,2,7]"
Co-HeT,2,10,sample1280,"[4,8]",1280,1234,20260827,24,I24,N10_K2_M12_I24.xlsx,7.826240539550781,11.279937744140623,4.3725433349609375,7.826240539550781,0.0,7.826240062713623,4.76837158203125e-07,1.9073486328125e-06,True,SUCCEEDED,"[0,3,10,3,1,9,9,0,6,5,3,5,6,3,10,2,2,8,7,1,9,4,3,5,8,2,8,1,1,9]"
Co-HeT,2,10,sample1280,"[4,8]",1280,1234,20260827,25,I25,N10_K2_M12_I25.xlsx,9.193840980529783,12.406314849853516,5.981367111206055,9.193840980529783,0.0,9.193840980529783,0.0,3.814697265625e-06,True,SUCCEEDED,"[8,0,10,2,3,11,1,3,5,9,1,6,4,0,10,6,2,8,3,3,11,5,2,8,7,1,6,0,2,8]"
Co-HeT,2,10,sample1280,"[4,8]",1280,1234,20260827,26,I26,N10_K2_M12_I26.xlsx,6.568090915679932,8.92806625366211,4.208115577697754,6.568090915679932,0.0,6.568090915679932,0.0,1.9073486328125e-06,True,SUCCEEDED,"[0,2,9,3,1,8,6,0,7,7,3,11,1,1,8,9,3,11,5,0,5,8,0,5,2,2,9,4,0,5]"
Co-HeT,2,10,sample1280,"[4,8]",1280,1234,20260827,27,I27,N10_K2_M12_I27.xlsx,8.01015567779541,11.218111991882324,4.802199363708496,8.01015567779541,0.0,8.01015567779541,0.0,3.814697265625e-06,True,SUCCEEDED,"[8,2,6,4,3,9,1,2,10,3,1,11,2,0,5,6,1,11,7,0,5,5,3,9,0,1,11,9,2,10]"
Co-HeT,2,10,sample1280,"[4,8]",1280,1234,20260827,28,I28,N10_K2_M12_I28.xlsx,8.105873107910156,11.42368984222412,4.788056373596191,8.105873107910156,0.0,8.105873107910156,0.0,3.814697265625e-06,True,SUCCEEDED,"[6,3,11,9,0,4,5,1,8,1,2,9,2,3,7,4,1,8,7,3,11,8,2,9,3,2,7,0,2,9]"
Co-HeT,2,10,sample1280,"[4,8]",1280,1234,20260827,29,I29,N10_K2_M12_I29.xlsx,8.369418144226074,11.791369438171388,4.94746732711792,8.369418144226074,0.0,8.36941909790039,9.5367431640625e-07,3.814697265625e-06,True,SUCCEEDED,"[1,3,6,0,2,7,5,1,10,2,0,8,4,2,7,3,2,7,7,1,10,8,0,8,6,0,6,9,2,7]"
Co-HeT,2,10,sample1280,"[4,8]",1280,1234,20260827,30,I30,N10_K2_M12_I30.xlsx,7.973672866821289,10.27461051940918,5.672735214233398,7.973672866821289,0.0,7.973673343658447,4.76837158203125e-07,1.9073486328125e-06,True,SUCCEEDED,"[2,1,10,9,2,6,3,3,11,4,0,8,8,1,10,0,3,11,7,1,10,5,0,8,6,2,6,1,0,11]"
Co-HeT,2,10,sample1280,"[4,8]",1280,1234,20260827,31,I31,N10_K2_M12_I31.xlsx,7.86267614364624,10.405747413635254,5.319604873657227,7.86267614364624,0.0,7.862675666809082,4.76837158203125e-07,1.9073486328125e-06,True,SUCCEEDED,"[2,0,4,3,1,10,6,2,8,5,3,11,7,2,8,0,1,6,4,3,11,8,1,6,1,2,8,9,3,11]"
Co-HeT,2,10,sample1280,"[4,8]",1280,1234,20260827,32,I32,N10_K2_M12_I32.xlsx,6.9858078956604,9.928339958190918,4.043275833129883,6.9858078956604,0.0,6.985807418823242,4.76837158203125e-07,1.9073486328125e-06,True,SUCCEEDED,"[6,2,9,8,3,8,7,1,4,3,2,9,2,3,7,0,0,10,4,1,4,1,2,9,9,0,10,5,1,4]"
Co-HeT,2,10,sample1280,"[4,8]",1280,1234,20260827,33,I33,N10_K2_M12_I33.xlsx,7.765095710754394,10.156450271606444,5.3737406730651855,7.765095710754394,0.0,7.765094757080078,9.5367431640625e-07,1.9073486328125e-06,True,SUCCEEDED,"[3,1,7,2,1,6,5,2,8,6,1,6,1,2,8,9,3,11,4,3,7,7,0,4,0,0,4,8,0,11]"
Co-HeT,2,10,sample1280,"[4,8]",1280,1234,20260827,34,I34,N10_K2_M12_I34.xlsx,6.512477397918701,9.468170166015623,3.5567846298217773,6.512477397918701,0.0,6.512477397918701,0.0,1.9073486328125e-06,True,SUCCEEDED,"[4,2,4,1,1,5,2,3,10,3,2,8,7,0,7,8,2,8,0,1,5,5,0,7,6,3,10,9,1,5]"
Co-HeT,2,10,sample1280,"[4,8]",1280,1234,20260827,35,I35,N10_K2_M12_I35.xlsx,6.915834426879883,9.524014472961426,4.30765438079834,6.915834426879883,0.0,6.915833950042725,4.76837158203125e-07,1.9073486328125e-06,True,SUCCEEDED,"[4,1,4,2,2,10,0,1,9,3,1,4,7,3,8,6,0,7,9,1,9,8,0,7,1,3,8,5,1,9]"
Co-HeT,2,10,sample1280,"[4,8]",1280,1234,20260827,36,I36,N10_K2_M12_I36.xlsx,6.493113517761231,8.763477325439453,4.222750186920166,6.493113517761231,0.0,6.493113517761231,0.0,1.9073486328125e-06,True,SUCCEEDED,"[3,3,4,8,3,5,1,0,7,0,2,10,9,3,5,6,0,6,7,0,7,4,2,10,2,2,10,5,3,6]"
Co-HeT,2,10,sample1280,"[4,8]",1280,1234,20260827,37,I37,N10_K2_M12_I37.xlsx,8.06524658203125,12.27800750732422,3.852485656738281,8.06524658203125,0.0,8.06524658203125,0.0,3.814697265625e-06,True,SUCCEEDED,"[2,3,6,5,1,8,7,2,11,4,0,5,1,1,10,9,2,11,8,0,5,6,3,8,0,0,5,3,2,11]"
Co-HeT,2,10,sample1280,"[4,8]",1280,1234,20260827,38,I38,N10_K2_M12_I38.xlsx,6.435927391052246,9.885736465454102,2.9861185550689697,6.435927391052246,0.0,6.435926914215088,4.76837158203125e-07,1.9073486328125e-06,True,SUCCEEDED,"[6,2,4,3,3,10,2,1,8,4,0,9,8,3,10,0,2,7,9,3,10,5,0,9,7,0,9,1,2,7]"
Co-HeT,2,10,sample1280,"[4,8]",1280,1234,20260827,39,I39,N10_K2_M12_I39.xlsx,6.231646060943604,8.470315933227539,3.992975950241089,6.231646060943604,0.0,6.231645584106445,4.76837158203125e-07,1.9073486328125e-06,True,SUCCEEDED,"[9,1,6,3,2,9,7,0,5,1,2,6,0,3,11,6,1,9,5,3,11,2,0,5,4,0,5,8,3,11]"
Co-HeT,2,10,sample1280,"[4,8]",1280,1234,20260827,40,I40,N10_K2_M12_I40.xlsx,5.614224433898926,7.456006526947021,3.772441864013672,5.614224433898926,0.0,5.614223957061768,4.76837158203125e-07,1.9073486328125e-06,True,SUCCEEDED,"[9,1,8,5,3,11,2,0,10,4,3,11,8,2,4,0,1,7,3,0,10,7,2,4,1,0,10,6,0,10]"
Co-HeT,2,10,sample1280,"[4,8]",1280,1234,20260827,41,I41,N10_K2_M12_I41.xlsx,6.691837310791016,9.038358688354492,4.345315933227539,6.691837310791016,0.0,6.691837310791016,0.0,1.9073486328125e-06,True,SUCCEEDED,"[4,3,11,6,3,9,0,0,6,1,3,11,5,3,9,7,2,10,3,1,5,2,0,4,9,2,8,8,2,8]"
Co-HeT,2,10,sample1280,"[4,8]",1280,1234,20260827,42,I42,N10_K2_M12_I42.xlsx,6.86357307434082,10.771831512451172,2.9553143978118896,6.86357307434082,0.0,6.86357307434082,0.0,1.9073486328125e-06,True,SUCCEEDED,"[2,1,8,4,2,10,8,3,6,5,0,11,7,2,10,1,3,6,3,0,7,9,0,11,6,3,7,0,2,10]"
Co-HeT,2,10,sample1280,"[4,8]",1280,1234,20260827,43,I43,N10_K2_M12_I43.xlsx,7.580510139465332,10.292818069458008,4.868202209472656,7.580510139465332,0.0,7.580509662628174,4.76837158203125e-07,1.9073486328125e-06,True,SUCCEEDED,"[8,1,6,7,3,8,9,1,6,0,0,9,1,3,11,6,2,4,4,3,11,2,2,4,5,0,9,3,2,4]"
Co-HeT,2,10,sample1280,"[4,8]",1280,1234,20260827,44,I44,N10_K2_M12_I44.xlsx,7.856313228607178,10.8857421875,4.826884269714356,7.856313228607178,0.0,7.8563127517700195,4.76837158203125e-07,1.9073486328125e-06,True,SUCCEEDED,"[8,2,8,0,3,5,3,1,4,6,0,11,5,1,4,2,3,5,9,1,4,4,0,11,1,2,8,7,0,11]"
Co-HeT,2,10,sample1280,"[4,8]",1280,1234,20260827,45,I45,N10_K2_M12_I45.xlsx,7.821542739868164,11.577434539794922,4.065650463104248,7.821542739868164,0.0,7.821542739868164,0.0,1.9073486328125e-06,True,SUCCEEDED,"[5,1,4,7,2,11,6,3,9,1,0,6,3,1,4,8,3,9,0,3,9,4,0,6,9,1,4,2,2,11]"
Co-HeT,2,10,sample1280,"[4,8]",1280,1234,20260827,46,I46,N10_K2_M12_I46.xlsx,8.332962036132812,12.27547836303711,4.390444755554199,8.332962036132812,0.0,8.332961082458496,9.5367431640625e-07,3.814697265625e-06,True,SUCCEEDED,"[3,0,7,1,1,11,5,2,9,0,3,10,8,0,7,4,1,11,2,2,7,6,1,9,9,3,10,7,1,9]"
