category,method,mode,kappa,size,instance_index,instance_name,repetition_n,mean_objective,bks_objective,rpd
Sample-1280,MVMoE,sample1280,2,100,37,N100_K2_M12_I37,1,23.068782806396484,20.65205764770508,11.702103489721551
Sample-1280,MVMoE,sample1280,2,100,38,N100_K2_M12_I38,1,21.225112915039062,19.35235977172852,9.67713067243826
Sample-1280,MVMoE,sample1280,2,100,39,N100_K2_M12_I39,1,22.245258331298828,20.490758895874023,8.562393634811091
Sample-1280,MVMoE,sample1280,2,100,40,N100_K2_M12_I40,1,23.44145774841309,21.918981552124023,6.945925807130089
Sample-1280,MVMoE,sample1280,2,100,41,N100_K2_M12_I41,1,23.313968658447266,21.650049209594727,7.685522710567947
Sample-1280,MVMoE,sample1280,2,100,42,N100_K2_M12_I42,1,24.593080520629883,22.44894027709961,9.551186902650958
Sample-1280,MVMoE,sample1280,2,100,43,N100_K2_M12_I43,1,21.10833168029785,19.29687118530273,9.387327497811155
Sample-1280,MVMoE,sample1280,2,100,44,N100_K2_M12_I44,1,22.96073341369629,21.67064666748047,5.953152972364954
Sample-1280,MVMoE,sample1280,2,100,45,N100_K2_M12_I45,1,22.588829040527344,19.75682830810547,14.334288319244106
Sample-1280,MVMoE,sample1280,2,100,46,N100_K2_M12_I46,1,24.817522048950195,23.147226333618164,7.215964847184115
Sample-1280,MVMoE,sample1280,2,100,47,N100_K2_M12_I47,1,23.11490058898925,21.610010147094727,6.963858099330154
Sample-1280,MVMoE,sample1280,2,100,48,N100_K2_M12_I48,1,24.25449180603028,23.48697280883789,3.267849813763913
Sample-1280,MVMoE,sample1280,2,100,49,N100_K2_M12_I49,1,25.129871368408203,22.98415184020996,9.33564807227031
Sample-1280,MVMoE,sample1280,2,100,50,N100_K2_M12_I50,1,22.49856948852539,20.134004592895508,11.744136069504245
Sample-1280,MVMoE,sample1280,2,100,51,N100_K2_M12_I51,1,22.95825386047364,20.058069229125977,14.458942175433092
Sample-1280,MVMoE,sample1280,2,100,52,N100_K2_M12_I52,1,22.964025497436523,19.85456657409668,15.661177551952248
Sample-1280,MVMoE,sample1280,2,100,53,N100_K2_M12_I53,1,23.05636215209961,20.343456268310547,13.335521004928824
Sample-1280,MVMoE,sample1280,2,100,54,N100_K2_M12_I54,1,24.188268661499023,21.489591598510746,12.558065846050324
Sample-1280,MVMoE,sample1280,2,100,55,N100_K2_M12_I55,1,23.37212562561035,22.22419166564941,5.165245050218106
Sample-1280,MVMoE,sample1280,2,100,56,N100_K2_M12_I56,1,24.4716911315918,22.01971244812012,11.135380124734604
Sample-1280,MVMoE,sample1280,2,100,57,N100_K2_M12_I57,1,23.166486740112305,20.89116668701172,10.89130198992275
Sample-1280,MVMoE,sample1280,2,100,58,N100_K2_M12_I58,1,23.071088790893555,20.97783470153809,9.97840873063028
Sample-1280,MVMoE,sample1280,2,100,59,N100_K2_M12_I59,1,23.37360000610352,20.31743621826172,15.042073985175644
Sample-1280,MVMoE,sample1280,2,100,60,N100_K2_M12_I60,1,21.861644744873047,19.20096969604492,13.856982699036202
Sample-1280,MVMoE,sample1280,2,100,61,N100_K2_M12_I61,1,23.248090744018555,20.735759735107425,12.115934217049867
Sample-1280,MVMoE,sample1280,2,100,62,N100_K2_M12_I62,1,23.932506561279297,21.333202362060547,12.184313236729109
Sample-1280,MVMoE,sample1280,2,100,63,N100_K2_M12_I63,1,20.82285118103028,18.998279571533203,9.603878091314089
Sample-1280,MVMoE,sample1280,2,100,64,N100_K2_M12_I64,1,22.72761917114257,20.26494026184082,12.152411393676848
Sample-1280,MVMoE,sample1280,2,100,65,N100_K2_M12_I65,1,24.68035888671875,23.607494354248047,4.544592985479828
Sample-1280,MVMoE,sample1280,2,100,66,N100_K2_M12_I66,1,23.2486572265625,20.539363861083984,13.190736498961511
Sample-1280,MVMoE,sample1280,2,100,67,N100_K2_M12_I67,1,23.318862915039062,21.362144470214844,9.159747269533092
Sample-1280,MVMoE,sample1280,2,100,68,N100_K2_M12_I68,1,23.295392990112305,20.758760452270508,12.219576133527521
Sample-1280,MVMoE,sample1280,2,100,69,N100_K2_M12_I69,1,23.173240661621094,20.647937774658203,12.230291056292634
Sample-1280,MVMoE,sample1280,2,100,70,N100_K2_M12_I70,1,22.337230682373047,19.084074020385746,17.046447516983303
Sample-1280,MVMoE,sample1280,2,100,71,N100_K2_M12_I71,1,22.19062042236328,19.65798759460449,12.883479631729557
Sample-1280,MVMoE,sample1280,2,100,72,N100_K2_M12_I72,1,22.008947372436523,20.0769100189209,9.62318081664376
Sample-1280,MVMoE,sample1280,2,100,73,N100_K2_M12_I73,1,22.922069549560547,20.50868797302246,11.767605902984611
Sample-1280,MVMoE,sample1280,2,100,74,N100_K2_M12_I74,1,23.490047454833984,21.75141143798828,7.993210104100279
Sample-1280,MVMoE,sample1280,2,100,75,N100_K2_M12_I75,1,22.134340286254883,20.344541549682617,8.797439510747722
Sample-1280,MVMoE,sample1280,2,100,76,N100_K2_M12_I76,1,23.072954177856445,22.440427780151367,2.8186913542911594
Sample-1280,MVMoE,sample1280,2,100,77,N100_K2_M12_I77,1,23.891904830932617,21.63987159729004,10.406869668878258
Sample-1280,MVMoE,sample1280,2,100,78,N100_K2_M12_I78,1,21.60737609863281,19.28973197937012,12.014910947136798
Sample-1280,MVMoE,sample1280,2,100,79,N100_K2_M12_I79,1,24.03194236755371,22.017940521240234,9.147094590298362
Sample-1280,MVMoE,sample1280,2,100,80,N100_K2_M12_I80,1,23.321983337402344,21.268836975097656,9.653308099115092
Sample-1280,MVMoE,sample1280,2,100,81,N100_K2_M12_I81,1,23.16296768188477,21.09964179992676,9.778961659743294
Sample-1280,MVMoE,sample1280,2,100,82,N100_K2_M12_I82,1,24.18901634216309,22.274232864379883,8.596405943323221
Sample-1280,MVMoE,sample1280,2,100,83,N100_K2_M12_I83,1,23.166091918945312,21.112207412719727,9.728421410771842
Sample-1280,MVMoE,sample1280,2,100,84,N100_K2_M12_I84,1,23.026020050048828,20.8741397857666,10.308833256685977
Sample-1280,MVMoE,sample1280,2,100,85,N100_K2_M12_I85,1,23.7778377532959,20.671499252319336,15.02715629408463
Sample-1280,MVMoE,sample1280,2,100,86,N100_K2_M12_I86,1,22.49022483825684,21.006715774536133,7.062070433299159
Sample-1280,MVMoE,sample1280,2,100,87,N100_K2_M12_I87,1,25.189088821411133,22.59357643127441,11.487833269919896
Sample-1280,MVMoE,sample1280,2,100,88,N100_K2_M12_I88,1,25.876434326171875,25.38267517089844,1.9452605052423122
Sample-1280,MVMoE,sample1280,2,100,89,N100_K2_M12_I89,1,23.043426513671875,20.329668045043945,13.34875937282951
Sample-1280,MVMoE,sample1280,2,100,90,N100_K2_M12_I90,1,25.345430374145508,23.15123748779297,9.477648387087207
Sample-1280,MVMoE,sample1280,2,100,91,N100_K2_M12_I91,1,22.527814865112305,21.03341484069824,7.104885420328908
Sample-1280,MVMoE,sample1280,2,100,92,N100_K2_M12_I92,1,22.9411678314209,19.75669860839844,16.118427912185496
Sample-1280,MVMoE,sample1280,2,100,93,N100_K2_M12_I93,1,21.754196166992188,20.56039810180664,5.806298395947148
Sample-1280,MVMoE,sample1280,2,100,94,N100_K2_M12_I94,1,24.877685546875,23.234588623046875,7.071771101633806
Sample-1280,MVMoE,sample1280,2,100,95,N100_K2_M12_I95,1,23.401836395263672,21.7436466217041,7.626088679643995
Sample-1280,MVMoE,sample1280,2,100,96,N100_K2_M12_I96,1,20.96743392944336,19.022953033447266,10.221761535010858
Sample-1280,MVMoE,sample1280,2,100,97,N100_K2_M12_I97,1,24.05618667602539,22.972064971923828,4.719304535428411
Sample-1280,MVMoE,sample1280,2,100,98,N100_K2_M12_I98,1,23.00059509277344,20.666065216064453,11.296441060750531
Sample-1280,MVMoE,sample1280,2,100,99,N100_K2_M12_I99,1,23.566856384277344,20.862579345703125,12.962333150484548
Sample-1280,MVMoE,sample1280,2,100,100,N100_K2_M12_I100,1,22.798046112060547,20.03747940063477,13.777015842313608
Sample-1280,MVMoE,sample1280,3,10,1,N10_K3_M18_I1,1,8.82902717590332,8.568258118165424,3.0434313969258677
Sample-1280,MVMoE,sample1280,3,10,2,N10_K3_M18_I2,1,11.468366622924805,10.670903460154385,7.473248781119441
Sample-1280,MVMoE,sample1280,3,10,3,N10_K3_M18_I3,1,10.515462875366213,10.469291503536724,0.4410171577884865
Sample-1280,MVMoE,sample1280,3,10,4,N10_K3_M18_I4,1,10.881813049316406,10.54076843934323,3.235481473060666
Sample-1280,MVMoE,sample1280,3,10,5,N10_K3_M18_I5,1,11.07643699645996,11.020356677204155,0.5088793484498287
Sample-1280,MVMoE,sample1280,3,10,6,N10_K3_M18_I6,1,12.376709938049316,11.237518154072298,10.137396606244359
Sample-1280,MVMoE,sample1280,3,10,7,N10_K3_M18_I7,1,8.214509963989258,8.104209464212676,1.3610272570527298
Sample-1280,MVMoE,sample1280,3,10,8,N10_K3_M18_I8,1,10.569602966308594,10.13616316116314,4.276172337144151
Sample-1280,MVMoE,sample1280,3,10,9,N10_K3_M18_I9,1,10.064742088317873,9.623058319091797,4.589848201894314
Sample-1280,MVMoE,sample1280,3,10,10,N10_K3_M18_I10,1,11.569844245910645,10.89900641252623,6.15503659685364
Sample-1280,MVMoE,sample1280,3,10,11,N10_K3_M18_I11,1,10.408113479614258,10.207905077230572,1.9613074462287459
Sample-1280,MVMoE,sample1280,3,10,12,N10_K3_M18_I12,1,8.639605522155762,8.314326113529923,3.9122762829390476
Sample-1280,MVMoE,sample1280,3,10,13,N10_K3_M18_I13,1,13.136636734008787,12.635408240985168,3.9668563410384854
Sample-1280,MVMoE,sample1280,3,10,14,N10_K3_M18_I14,1,10.15107250213623,9.697316385955588,4.679192656205457
Sample-1280,MVMoE,sample1280,3,10,15,N10_K3_M18_I15,1,8.729471206665039,8.648978811979351,0.9306577855665616
Sample-1280,MVMoE,sample1280,3,10,16,N10_K3_M18_I16,1,11.066835403442385,10.94153118133545,1.1452165152230693
Sample-1280,MVMoE,sample1280,3,10,17,N10_K3_M18_I17,1,10.77288818359375,10.54952942111479,2.1172391067217524
Sample-1280,MVMoE,sample1280,3,10,18,N10_K3_M18_I18,1,9.9639310836792,9.619312283303532,3.5825721239327026
Sample-1280,MVMoE,sample1280,3,10,19,N10_K3_M18_I19,1,12.424302101135254,12.11408781452,2.560772972467891
Sample-1280,MVMoE,sample1280,3,10,20,N10_K3_M18_I20,1,10.004800796508787,9.905482192574114,1.0026629900877495
Sample-1280,MVMoE,sample1280,3,10,21,N10_K3_M18_I21,1,9.941495895385742,9.52181339263916,4.407590082273799
Sample-1280,MVMoE,sample1280,3,10,22,N10_K3_M18_I22,1,9.570878028869627,9.444071456005917,1.342710857858539
Sample-1280,MVMoE,sample1280,3,10,23,N10_K3_M18_I23,1,10.879552841186523,10.544664105885603,3.175907093275723
Sample-1280,MVMoE,sample1280,3,10,24,N10_K3_M18_I24,1,10.03245449066162,9.771327281344318,2.6723821830822563
Sample-1280,MVMoE,sample1280,3,10,25,N10_K3_M18_I25,1,10.80735969543457,10.386666238907097,4.050322277148088
Sample-1280,MVMoE,sample1280,3,10,26,N10_K3_M18_I26,1,9.09711742401123,8.877114739048434,2.478312958996174
Sample-1280,MVMoE,sample1280,3,10,27,N10_K3_M18_I27,1,10.180370330810549,10.180370330810549,0.0
Sample-1280,MVMoE,sample1280,3,10,28,N10_K3_M18_I28,1,11.046640396118164,10.198619283500664,8.315058039174282
Sample-1280,MVMoE,sample1280,3,10,29,N10_K3_M18_I29,1,10.080038070678713,9.972412109375,1.0792370002693155
Sample-1280,MVMoE,sample1280,3,10,30,N10_K3_M18_I30,1,11.3277006149292,10.84116373023,4.4878658491478784
Sample-1280,MVMoE,sample1280,3,10,31,N10_K3_M18_I31,1,13.57532024383545,13.056307056382304,3.9751913401840286
Sample-1280,MVMoE,sample1280,3,10,32,N10_K3_M18_I32,1,10.377646446228027,10.30073757369448,0.7466346170195937
Sample-1280,MVMoE,sample1280,3,10,33,N10_K3_M18_I33,1,11.005082130432127,10.361376762390137,6.21254667988255
Sample-1280,MVMoE,sample1280,3,10,34,N10_K3_M18_I34,1,7.6902360916137695,7.354479789733887,4.5653304037705675
Sample-1280,MVMoE,sample1280,3,10,35,N10_K3_M18_I35,1,11.644414901733398,10.627418518066406,9.569552398243449
Sample-1280,MVMoE,sample1280,3,10,36,N10_K3_M18_I36,1,8.762995719909668,8.287679743325736,5.735211679320925
Sample-1280,MVMoE,sample1280,3,10,37,N10_K3_M18_I37,1,11.88794231414795,11.772681757026692,0.9790509885520512
Sample-1280,MVMoE,sample1280,3,10,38,N10_K3_M18_I38,1,9.57976245880127,9.320506141352306,2.7815690855963364
Sample-1280,MVMoE,sample1280,3,10,39,N10_K3_M18_I39,1,9.518129348754885,8.734663963317871,8.96961106606113
Sample-1280,MVMoE,sample1280,3,10,40,N10_K3_M18_I40,1,11.23967742919922,10.897311210632324,3.1417494825040446
Sample-1280,MVMoE,sample1280,3,10,41,N10_K3_M18_I41,1,11.84238052368164,11.497673034667969,2.998063068712289
Sample-1280,MVMoE,sample1280,3,10,42,N10_K3_M18_I42,1,9.564056396484377,9.564055984315,4.309566742800808e-06
Sample-1280,MVMoE,sample1280,3,10,43,N10_K3_M18_I43,1,12.130261421203612,11.882252071689066,2.0872251153925436
Sample-1280,MVMoE,sample1280,3,10,44,N10_K3_M18_I44,1,8.428815841674805,7.889616966247559,6.83428457596844
Sample-1280,MVMoE,sample1280,3,10,45,N10_K3_M18_I45,1,11.620036125183104,11.476984210099497,1.2464242562756542
Sample-1280,MVMoE,sample1280,3,10,46,N10_K3_M18_I46,1,9.442852020263672,9.206689730031464,2.5651162052509093
Sample-1280,MVMoE,sample1280,3,10,47,N10_K3_M18_I47,1,10.34295654296875,10.316106508379338,0.2602729485935674
Sample-1280,MVMoE,sample1280,3,10,48,N10_K3_M18_I48,1,11.462759017944336,11.26824803573718,1.726186551718292
Sample-1280,MVMoE,sample1280,3,10,49,N10_K3_M18_I49,1,11.931501388549805,11.809759821858687,1.0308555680005087
Sample-1280,MVMoE,sample1280,3,10,50,N10_K3_M18_I50,1,9.492494583129885,8.630033493041992,9.99371660357119
Sample-1280,MVMoE,sample1280,3,10,51,N10_K3_M18_I51,1,11.981775283813477,11.981775214334728,5.79870234963479e-07
Sample-1280,MVMoE,sample1280,3,10,52,N10_K3_M18_I52,1,11.599708557128906,11.38913696184,1.8488810521327386
Sample-1280,MVMoE,sample1280,3,10,53,N10_K3_M18_I53,1,10.835813522338867,10.704289904816717,1.2287000697072616
Sample-1280,MVMoE,sample1280,3,10,54,N10_K3_M18_I54,1,9.033520698547363,8.804753106157293,2.598228361793475
Sample-1280,MVMoE,sample1280,3,10,55,N10_K3_M18_I55,1,9.641846656799316,9.641845703125,9.890993340592004e-06
Sample-1280,MVMoE,sample1280,3,10,56,N10_K3_M18_I56,1,7.6838178634643555,7.683817641499038,2.8887374426835226e-06
Sample-1280,MVMoE,sample1280,3,10,57,N10_K3_M18_I57,1,10.656412124633787,10.06219866077,5.9054038177608055
Sample-1280,MVMoE,sample1280,3,10,58,N10_K3_M18_I58,1,12.252326965332031,11.58265650704,5.78166552625473
Sample-1280,MVMoE,sample1280,3,10,59,N10_K3_M18_I59,1,9.03414535522461,8.695266793826233,3.897276178333996
Sample-1280,MVMoE,sample1280,3,10,60,N10_K3_M18_I60,1,8.27680492401123,8.175238046808147,1.2423721073509075
Sample-1280,MVMoE,sample1280,3,10,61,N10_K3_M18_I61,1,11.909225463867188,11.561346040165652,3.0089872104247695
Sample-1280,MVMoE,sample1280,3,10,62,N10_K3_M18_I62,1,12.801675796508787,12.208450317382812,4.859138250178402
Sample-1280,MVMoE,sample1280,3,10,63,N10_K3_M18_I63,1,10.814303398132324,10.802032470703123,0.11359832015393173
Sample-1280,MVMoE,sample1280,3,10,64,N10_K3_M18_I64,1,11.290488243103027,10.21591811236005,10.518585984385235
Sample-1280,MVMoE,sample1280,3,10,65,N10_K3_M18_I65,1,9.328377723693848,8.758370792869375,6.508138834320007
Sample-1280,MVMoE,sample1280,3,10,66,N10_K3_M18_I66,1,11.486804962158203,11.421793727807716,0.5691858555649628
Sample-1280,MVMoE,sample1280,3,10,67,N10_K3_M18_I67,1,9.193933486938477,8.841224804148785,3.989364489682256
Sample-1280,MVMoE,sample1280,3,10,68,N10_K3_M18_I68,1,11.10971450805664,11.04408966021,0.594207851128517
Sample-1280,MVMoE,sample1280,3,10,69,N10_K3_M18_I69,1,11.709612846374512,11.373353883355795,2.9565506047500256
Sample-1280,MVMoE,sample1280,3,10,70,N10_K3_M18_I70,1,11.057138442993164,10.92923226160828,1.170312592167947
Sample-1280,MVMoE,sample1280,3,10,71,N10_K3_M18_I71,1,11.480062484741213,11.231894440247627,2.2094940957094154
Sample-1280,MVMoE,sample1280,3,10,72,N10_K3_M18_I72,1,8.627374649047852,8.544570477838512,0.9690852386799685
Sample-1280,MVMoE,sample1280,3,10,73,N10_K3_M18_I73,1,10.076337814331056,9.902726916809,1.7531625276606146
Sample-1280,MVMoE,sample1280,3,10,74,N10_K3_M18_I74,1,11.174065589904783,10.97403144855,1.822795408347523
Sample-1280,MVMoE,sample1280,3,10,75,N10_K3_M18_I75,1,11.888158798217772,11.87080040650622,0.1462276436055479
Sample-1280,MVMoE,sample1280,3,10,76,N10_K3_M18_I76,1,11.901790618896484,11.62864757174026,2.3488806025905573
Sample-1280,MVMoE,sample1280,3,10,77,N10_K3_M18_I77,1,11.432677268981934,10.95575964597,4.353122361418039
Sample-1280,MVMoE,sample1280,3,10,78,N10_K3_M18_I78,1,10.585897445678713,10.585897445678713,0.0
Sample-1280,MVMoE,sample1280,3,10,79,N10_K3_M18_I79,1,11.130231857299805,10.72979360099,3.732021986637821
Sample-1280,MVMoE,sample1280,3,10,80,N10_K3_M18_I80,1,10.541282653808594,10.36351848047,1.7152878501021518
Sample-1280,MVMoE,sample1280,3,10,81,N10_K3_M18_I81,1,9.33856964111328,8.550807029533,9.212728212196621
Sample-1280,MVMoE,sample1280,3,10,82,N10_K3_M18_I82,1,10.127288818359377,10.127288818359377,0.0
Sample-1280,MVMoE,sample1280,3,10,83,N10_K3_M18_I83,1,13.425025939941406,12.807891946219785,4.818388508530218
Sample-1280,MVMoE,sample1280,3,10,84,N10_K3_M18_I84,1,9.193839073181152,8.856055187901978,3.8141574110853775
Sample-1280,MVMoE,sample1280,3,10,85,N10_K3_M18_I85,1,11.177549362182615,11.00809727752,1.5393403636490377
Sample-1280,MVMoE,sample1280,3,10,86,N10_K3_M18_I86,1,9.77908706665039,9.674107247963056,1.0851628578899528
Sample-1280,MVMoE,sample1280,3,10,87,N10_K3_M18_I87,1,11.09520149230957,10.72476067013,3.4540707580664427
Sample-1280,MVMoE,sample1280,3,10,88,N10_K3_M18_I88,1,10.429967880249023,10.196560608019867,2.2890784569610187
Sample-1280,MVMoE,sample1280,3,10,89,N10_K3_M18_I89,1,12.00289249420166,11.976166799080715,0.2231573388155895
Sample-1280,MVMoE,sample1280,3,10,90,N10_K3_M18_I90,1,10.85963535308838,10.600962634790909,2.4400870676455693
Sample-1280,MVMoE,sample1280,3,10,91,N10_K3_M18_I91,1,11.06821060180664,11.05935815444697,0.08004485645589395
Sample-1280,MVMoE,sample1280,3,10,92,N10_K3_M18_I92,1,9.85500717163086,9.442515136414965,4.36845511240033
Sample-1280,MVMoE,sample1280,3,10,93,N10_K3_M18_I93,1,12.59200668334961,12.001131057739258,4.923499483236701
Sample-1280,MVMoE,sample1280,3,10,94,N10_K3_M18_I94,1,9.094037055969238,9.075840850619464,0.20049057326222516
Sample-1280,MVMoE,sample1280,3,10,95,N10_K3_M18_I95,1,13.56049633026123,13.56049633026123,0.0
Sample-1280,MVMoE,sample1280,3,10,96,N10_K3_M18_I96,1,10.015413284301758,9.564579963684082,4.713571555985235
Sample-1280,MVMoE,sample1280,3,10,97,N10_K3_M18_I97,1,11.270866394042969,11.10357760025,1.5066206570142022
Sample-1280,MVMoE,sample1280,3,10,98,N10_K3_M18_I98,1,10.404233932495115,9.82400803238,5.9062034375652654
Sample-1280,MVMoE,sample1280,3,10,99,N10_K3_M18_I99,1,9.312044143676758,9.121732719267037,2.086351686316602
Sample-1280,MVMoE,sample1280,3,10,100,N10_K3_M18_I100,1,9.897712707519531,9.897712707519531,0.0
Sample-1280,MVMoE,sample1280,3,20,1,N20_K3_M18_I1,1,15.235149383544922,14.448339563159864,5.4456764180103585
Sample-1280,MVMoE,sample1280,3,20,2,N20_K3_M18_I2,1,16.338363647460938,15.626320506203175,4.55669100717026
Sample-1280,MVMoE,sample1280,3,20,3,N20_K3_M18_I3,1,16.31002426147461,15.598433542990728,4.5619370465801685
Sample-1280,MVMoE,sample1280,3,20,4,N20_K3_M18_I4,1,12.68186855316162,12.332755994785911,2.8307748772724226
Sample-1280,MVMoE,sample1280,3,20,5,N20_K3_M18_I5,1,15.162781715393066,14.20334399191442,6.755012932340645
Sample-1280,MVMoE,sample1280,3,20,6,N20_K3_M18_I6,1,16.327938079833984,15.380017280578612,6.16332727046007
Sample-1280,MVMoE,sample1280,3,20,7,N20_K3_M18_I7,1,13.087027549743652,12.425431227908236,5.324534092220743
Sample-1280,MVMoE,sample1280,3,20,8,N20_K3_M18_I8,1,15.318329811096191,14.566652723988213,5.160259541782887
Sample-1280,MVMoE,sample1280,3,20,9,N20_K3_M18_I9,1,14.63634967803955,14.146255493164062,3.464479947448411
Sample-1280,MVMoE,sample1280,3,20,10,N20_K3_M18_I10,1,11.67979621887207,10.952155129411167,6.643816498790077
Sample-1280,MVMoE,sample1280,3,20,11,N20_K3_M18_I11,1,15.515527725219728,15.292484283447266,1.4585167304300395
Sample-1280,MVMoE,sample1280,3,20,12,N20_K3_M18_I12,1,17.430404663085938,16.992340087890625,2.5780120508975313
Sample-1280,MVMoE,sample1280,3,20,13,N20_K3_M18_I13,1,15.484123229980469,14.125783920288086,9.616027806722109
Sample-1280,MVMoE,sample1280,3,20,14,N20_K3_M18_I14,1,17.81589126586914,17.21468734741211,3.4923894133192634
Sample-1280,MVMoE,sample1280,3,20,15,N20_K3_M18_I15,1,14.010209083557127,12.881854057312012,8.759259507404817
Sample-1280,MVMoE,sample1280,3,20,16,N20_K3_M18_I16,1,15.912073135375977,15.591175079345703,2.0582031463130757
Sample-1280,MVMoE,sample1280,3,20,17,N20_K3_M18_I17,1,13.76309871673584,13.203449249267578,4.238661102130616
Sample-1280,MVMoE,sample1280,3,20,18,N20_K3_M18_I18,1,16.073637008666992,15.449524879455566,4.039684935821917
Sample-1280,MVMoE,sample1280,3,20,19,N20_K3_M18_I19,1,12.839640617370604,11.76166534423828,9.16515851779778
Sample-1280,MVMoE,sample1280,3,20,20,N20_K3_M18_I20,1,19.199970245361328,17.5882266570878,9.1637640320266
Sample-1280,MVMoE,sample1280,3,20,21,N20_K3_M18_I21,1,15.942044258117676,14.78253963662769,7.843744376757851
Sample-1280,MVMoE,sample1280,3,20,22,N20_K3_M18_I22,1,13.89065170288086,13.267526626586914,4.6966182456740615
Sample-1280,MVMoE,sample1280,3,20,23,N20_K3_M18_I23,1,14.043811798095703,13.17745522060874,6.574536304490974
Sample-1280,MVMoE,sample1280,3,20,24,N20_K3_M18_I24,1,15.53614616394043,14.793414073469611,5.0206942547686015
Sample-1280,MVMoE,sample1280,3,20,25,N20_K3_M18_I25,1,13.59147834777832,12.961114883422852,4.863497237893462
Sample-1280,MVMoE,sample1280,3,20,26,N20_K3_M18_I26,1,12.51750373840332,11.742029694320374,6.604258925167286
Sample-1280,MVMoE,sample1280,3,20,27,N20_K3_M18_I27,1,13.472504615783691,13.345046194729408,0.9550991371211822
Sample-1280,MVMoE,sample1280,3,20,28,N20_K3_M18_I28,1,13.322416305541992,12.33242040558916,8.02758799484453
Sample-1280,MVMoE,sample1280,3,20,29,N20_K3_M18_I29,1,13.689891815185549,12.879459928407408,6.292436882315398
Sample-1280,MVMoE,sample1280,3,20,30,N20_K3_M18_I30,1,14.476863861083984,13.147688238580514,10.109576667654347
Sample-1280,MVMoE,sample1280,3,20,31,N20_K3_M18_I31,1,15.183113098144531,14.168945818249265,7.157676321897169
Sample-1280,MVMoE,sample1280,3,20,32,N20_K3_M18_I32,1,12.772993087768556,12.73078727722168,0.331525534342976
Sample-1280,MVMoE,sample1280,3,20,33,N20_K3_M18_I33,1,13.02005100250244,12.251833854937969,6.2702217207659015
Sample-1280,MVMoE,sample1280,3,20,34,N20_K3_M18_I34,1,12.684663772583008,11.817013417140975,7.342382756234129
Sample-1280,MVMoE,sample1280,3,20,35,N20_K3_M18_I35,1,13.78262710571289,13.585132794777437,1.4537532604125687
Sample-1280,MVMoE,sample1280,3,20,36,N20_K3_M18_I36,1,14.301010131835938,14.204057518912212,0.6825698417134461
Sample-1280,MVMoE,sample1280,3,20,37,N20_K3_M18_I37,1,13.13984489440918,12.440284936977966,5.623343524486453
Sample-1280,MVMoE,sample1280,3,20,38,N20_K3_M18_I38,1,15.38516616821289,14.227150593790984,8.139476466407038
Sample-1280,MVMoE,sample1280,3,20,39,N20_K3_M18_I39,1,13.318821907043455,13.21571922302246,0.7801518954896223
Sample-1280,MVMoE,sample1280,3,20,40,N20_K3_M18_I40,1,15.485530853271484,14.963787487887556,3.486706596216056
Sample-1280,MVMoE,sample1280,3,20,41,N20_K3_M18_I41,1,13.783685684204102,13.66155335080196,0.8939857003520951
Sample-1280,MVMoE,sample1280,3,20,42,N20_K3_M18_I42,1,16.01225471496582,14.264215469360352,12.254717053035765
Sample-1280,MVMoE,sample1280,3,20,43,N20_K3_M18_I43,1,15.035240173339844,14.64346455498833,2.675429826598336
Sample-1280,MVMoE,sample1280,3,20,44,N20_K3_M18_I44,1,15.228285789489746,14.545737861969885,4.69242560258422
Sample-1280,MVMoE,sample1280,3,20,45,N20_K3_M18_I45,1,13.92406177520752,12.72867202758789,9.39131548859742
Sample-1280,MVMoE,sample1280,3,20,46,N20_K3_M18_I46,1,11.288455963134766,10.777080975219526,4.745023156929772
Sample-1280,MVMoE,sample1280,3,20,47,N20_K3_M18_I47,1,14.942726135253906,14.247645881413348,4.878562112126324
Sample-1280,MVMoE,sample1280,3,20,48,N20_K3_M18_I48,1,12.710378646850586,12.611572235771714,0.7834583129819098
Sample-1280,MVMoE,sample1280,3,20,49,N20_K3_M18_I49,1,13.467005729675291,12.954314856897492,3.957684203613582
Sample-1280,MVMoE,sample1280,3,20,50,N20_K3_M18_I50,1,12.641369819641112,12.436376571655272,1.6483358058894433
Sample-1280,MVMoE,sample1280,3,20,51,N20_K3_M18_I51,1,16.75099754333496,16.06476678349638,4.271650930803158
Sample-1280,MVMoE,sample1280,3,20,52,N20_K3_M18_I52,1,17.64190673828125,16.12238004016223,9.42495273237418
Sample-1280,MVMoE,sample1280,3,20,53,N20_K3_M18_I53,1,15.086322784423828,14.482905278530986,4.166412016705862
Sample-1280,MVMoE,sample1280,3,20,54,N20_K3_M18_I54,1,11.9066743850708,11.314656317330412,5.232311535911238
Sample-1280,MVMoE,sample1280,3,20,55,N20_K3_M18_I55,1,12.925426483154297,11.882054110935028,8.781077433901391
Sample-1280,MVMoE,sample1280,3,20,56,N20_K3_M18_I56,1,15.65605926513672,15.12939453125,3.4810694690979624
Sample-1280,MVMoE,sample1280,3,20,57,N20_K3_M18_I57,1,15.350126266479492,14.551963389773636,5.48491537071048
Sample-1280,MVMoE,sample1280,3,20,58,N20_K3_M18_I58,1,14.709443092346191,14.381757665719462,2.2784796840778676
Sample-1280,MVMoE,sample1280,3,20,59,N20_K3_M18_I59,1,16.712955474853516,15.715632438659668,6.346057278232615
Sample-1280,MVMoE,sample1280,3,20,60,N20_K3_M18_I60,1,14.530162811279297,13.237959248020138,9.761350213042999
