method,kappa,size,mechanism,train_seed,decode,eval_seed,instance_index,instance_filename,objective,model_objective,distance,tardiness
TDRL,2,50,P-TruncNormal,1234,sample1280,20260827,50,N50_K2_M12_I50.xlsx,15.4742684364,15.4742660522,26.5229072571,4.42562961578
TDRL,2,50,P-TruncNormal,1234,sample1280,20260827,51,N50_K2_M12_I51.xlsx,16.3711287975,16.3711280823,26.3450832367,6.39717435837
TDRL,2,50,P-TruncNormal,1234,sample1280,20260827,52,N50_K2_M12_I52.xlsx,16.5810165405,16.5810165405,25.0199108124,8.14212226868
TDRL,2,50,P-TruncNormal,1234,sample1280,20260827,53,N50_K2_M12_I53.xlsx,14.5267658234,14.5267658234,24.8546791077,4.19885253906
TDRL,2,50,P-TruncNormal,1234,sample1280,20260827,54,N50_K2_M12_I54.xlsx,16.3736138344,16.3736152649,26.9357662201,5.81146144867
TDRL,2,50,P-TruncNormal,1234,sample1280,20260827,55,N50_K2_M12_I55.xlsx,16.477449894,16.4774513245,26.6545314789,6.30036830902
TDRL,2,50,P-TruncNormal,1234,sample1280,20260827,56,N50_K2_M12_I56.xlsx,18.0723638535,18.0723648071,27.4245834351,8.72014427185
TDRL,2,50,P-TruncNormal,1234,sample1280,20260827,57,N50_K2_M12_I57.xlsx,16.3196485043,16.3196487427,27.7348384857,4.9044585228
TDRL,2,50,P-TruncNormal,1234,sample1280,20260827,58,N50_K2_M12_I58.xlsx,15.5196299553,15.5196304321,26.4544792175,4.58478069305
TDRL,2,50,P-TruncNormal,1234,sample1280,20260827,59,N50_K2_M12_I59.xlsx,14.6617481709,14.6617469788,24.2800502777,5.043446064
TDRL,2,50,P-TruncNormal,1234,sample1280,20260827,60,N50_K2_M12_I60.xlsx,16.8817384243,16.8817367554,28.7303657532,5.03311109543
TDRL,2,50,P-TruncNormal,1234,sample1280,20260827,61,N50_K2_M12_I61.xlsx,15.3898158073,15.3898162842,26.040769577,4.73886203766
TDRL,2,50,P-TruncNormal,1234,sample1280,20260827,62,N50_K2_M12_I62.xlsx,17.8624420166,17.8624420166,29.6531143188,6.07176971436
TDRL,2,50,P-TruncNormal,1234,sample1280,20260827,63,N50_K2_M12_I63.xlsx,16.1924953461,16.1924934387,28.2794589996,4.1055316925
TDRL,2,50,P-TruncNormal,1234,sample1280,20260827,64,N50_K2_M12_I64.xlsx,16.6385610104,16.6385593414,27.859128952,5.4179930687
TDRL,2,50,P-TruncNormal,1234,sample1280,20260827,65,N50_K2_M12_I65.xlsx,16.7246658802,16.7246665955,26.859249115,6.59008264542
TDRL,2,50,P-TruncNormal,1234,sample1280,20260827,66,N50_K2_M12_I66.xlsx,14.6642833948,14.6642837524,26.2259140015,3.10265278816
TDRL,2,50,P-TruncNormal,1234,sample1280,20260827,67,N50_K2_M12_I67.xlsx,15.3989527225,15.3989534378,25.5332202911,5.26468515396
TDRL,2,50,P-TruncNormal,1234,sample1280,20260827,68,N50_K2_M12_I68.xlsx,16.145575285,16.1455726624,27.0475730896,5.24357748032
TDRL,2,50,P-TruncNormal,1234,sample1280,20260827,69,N50_K2_M12_I69.xlsx,17.0315511227,17.0315513611,27.8845748901,6.17852735519
TDRL,2,50,P-TruncNormal,1234,sample1280,20260827,70,N50_K2_M12_I70.xlsx,15.4466006756,15.446600914,26.4872970581,4.40590429306
TDRL,2,50,P-TruncNormal,1234,sample1280,20260827,71,N50_K2_M12_I71.xlsx,16.1627466679,16.1627464294,26.3841495514,5.94134378433
TDRL,2,50,P-TruncNormal,1234,sample1280,20260827,72,N50_K2_M12_I72.xlsx,15.8851139545,15.8851137161,26.5474796295,5.22274827957
TDRL,2,50,P-TruncNormal,1234,sample1280,20260827,73,N50_K2_M12_I73.xlsx,17.2775053978,17.2775058746,27.7618713379,6.7931394577
TDRL,2,50,P-TruncNormal,1234,sample1280,20260827,74,N50_K2_M12_I74.xlsx,15.026866436,15.0268669128,24.955411911,5.098320961
TDRL,2,50,P-TruncNormal,1234,sample1280,20260827,75,N50_K2_M12_I75.xlsx,16.1989283562,16.198928833,26.2708930969,6.12696361542
TDRL,2,50,P-TruncNormal,1234,sample1280,20260827,76,N50_K2_M12_I76.xlsx,15.8237502575,15.8237504959,26.763633728,4.88386678696
TDRL,2,50,P-TruncNormal,1234,sample1280,20260827,77,N50_K2_M12_I77.xlsx,16.2074718475,16.2074737549,28.2079753876,4.2069683075
TDRL,2,50,P-TruncNormal,1234,sample1280,20260827,78,N50_K2_M12_I78.xlsx,17.0609221458,17.0609226227,26.4275493622,7.6942949295
TDRL,2,50,P-TruncNormal,1234,sample1280,20260827,79,N50_K2_M12_I79.xlsx,15.3718578815,15.3718585968,26.2620182037,4.48169755936
TDRL,2,50,P-TruncNormal,1234,sample1280,20260827,80,N50_K2_M12_I80.xlsx,16.4328761101,16.4328765869,25.3794250488,7.48632717133
TDRL,2,50,P-TruncNormal,1234,sample1280,20260827,81,N50_K2_M12_I81.xlsx,18.4159941673,18.4159946442,28.6103858948,8.22160243988
TDRL,2,50,P-TruncNormal,1234,sample1280,20260827,82,N50_K2_M12_I82.xlsx,13.9678711891,13.9678707123,23.5335903168,4.40215206146
TDRL,2,50,P-TruncNormal,1234,sample1280,20260827,83,N50_K2_M12_I83.xlsx,15.4760112762,15.4760103226,26.32563591,4.62638664246
TDRL,2,50,P-TruncNormal,1234,sample1280,20260827,84,N50_K2_M12_I84.xlsx,15.64757061,15.6475715637,27.2225551605,4.07258605957
TDRL,2,50,P-TruncNormal,1234,sample1280,20260827,85,N50_K2_M12_I85.xlsx,15.9207572937,15.9207572937,27.376619339,4.46489524841
TDRL,2,50,P-TruncNormal,1234,sample1280,20260827,86,N50_K2_M12_I86.xlsx,16.9663124084,16.9663124084,27.7073154449,6.22530937195
TDRL,2,50,P-TruncNormal,1234,sample1280,20260827,87,N50_K2_M12_I87.xlsx,15.9421122074,15.942111969,25.9490470886,5.9351773262
TDRL,2,50,P-TruncNormal,1234,sample1280,20260827,88,N50_K2_M12_I88.xlsx,15.7629826069,15.7629833221,26.9406394958,4.58532571793
TDRL,2,50,P-TruncNormal,1234,sample1280,20260827,89,N50_K2_M12_I89.xlsx,18.4793789387,18.4793796539,29.3561859131,7.60257196426
TDRL,2,50,P-TruncNormal,1234,sample1280,20260827,90,N50_K2_M12_I90.xlsx,15.3340240717,15.3340244293,28.1233520508,2.54469609261
TDRL,2,50,P-TruncNormal,1234,sample1280,20260827,91,N50_K2_M12_I91.xlsx,15.733134985,15.7331342697,25.55128479,5.9149851799
TDRL,2,50,P-TruncNormal,1234,sample1280,20260827,92,N50_K2_M12_I92.xlsx,13.0735978484,13.073597908,24.2344875336,1.91270816326
TDRL,2,50,P-TruncNormal,1234,sample1280,20260827,93,N50_K2_M12_I93.xlsx,16.7901215553,16.7901210785,27.8225765228,5.75766658783
TDRL,2,50,P-TruncNormal,1234,sample1280,20260827,94,N50_K2_M12_I94.xlsx,17.7563614845,17.756362915,27.5380020142,7.9747209549
TDRL,2,50,P-TruncNormal,1234,sample1280,20260827,95,N50_K2_M12_I95.xlsx,13.6205811501,13.6205806732,23.5191459656,3.72201633453
TDRL,2,50,P-TruncNormal,1234,sample1280,20260827,96,N50_K2_M12_I96.xlsx,14.3344151974,14.3344154358,23.7755241394,4.89330625534
TDRL,2,50,P-TruncNormal,1234,sample1280,20260827,97,N50_K2_M12_I97.xlsx,16.6506354809,16.6506347656,28.9839019775,4.31736898422
TDRL,2,50,P-TruncNormal,1234,sample1280,20260827,98,N50_K2_M12_I98.xlsx,17.5875749588,17.5875740051,27.7897148132,7.38543510437
TDRL,2,50,P-TruncNormal,1234,sample1280,20260827,99,N50_K2_M12_I99.xlsx,16.9788312912,16.9788322449,29.7519264221,4.20573616028
TDRL,2,50,P-TruncNormal,1234,sample1280,20260827,100,N50_K2_M12_I100.xlsx,15.9270532131,15.9270524979,26.8399467468,5.01415967941
TDRL,2,50,P-Lognormal,1234,greedy,20260827,1,N50_K2_M12_I1.xlsx,17.8703269958,17.8703269958,29.5306453705,6.21000862122
TDRL,2,50,P-Lognormal,1234,greedy,20260827,2,N50_K2_M12_I2.xlsx,17.8872168064,17.887216568,29.1184616089,6.65597200394
TDRL,2,50,P-Lognormal,1234,greedy,20260827,3,N50_K2_M12_I3.xlsx,18.4279055595,18.427904129,29.964849472,6.89096164703
TDRL,2,50,P-Lognormal,1234,greedy,20260827,4,N50_K2_M12_I4.xlsx,17.6679010391,17.6679019928,27.6452922821,7.69050979614
TDRL,2,50,P-Lognormal,1234,greedy,20260827,5,N50_K2_M12_I5.xlsx,22.4308924675,22.430891037,34.7530097961,10.1087751389
TDRL,2,50,P-Lognormal,1234,greedy,20260827,6,N50_K2_M12_I6.xlsx,18.54377985,18.5437793732,28.8715782166,8.21598148346
TDRL,2,50,P-Lognormal,1234,greedy,20260827,7,N50_K2_M12_I7.xlsx,19.7751455307,19.775144577,31.0440654755,8.50622558594
TDRL,2,50,P-Lognormal,1234,greedy,20260827,8,N50_K2_M12_I8.xlsx,18.1463525295,18.1463527679,30.2768001556,6.01590490341
TDRL,2,50,P-Lognormal,1234,greedy,20260827,9,N50_K2_M12_I9.xlsx,20.2600874901,20.2600879669,31.1038475037,9.4163274765
TDRL,2,50,P-Lognormal,1234,greedy,20260827,10,N50_K2_M12_I10.xlsx,16.8662290573,16.866230011,28.6659488678,5.06650924683
TDRL,2,50,P-Lognormal,1234,greedy,20260827,11,N50_K2_M12_I11.xlsx,18.7621455193,18.7621459961,30.7953281403,6.72896289825
TDRL,2,50,P-Lognormal,1234,greedy,20260827,12,N50_K2_M12_I12.xlsx,18.1878528595,18.1878509521,27.1199569702,9.25574874878
TDRL,2,50,P-Lognormal,1234,greedy,20260827,13,N50_K2_M12_I13.xlsx,21.2058024406,21.2058029175,34.2846832275,8.12692165375
TDRL,2,50,P-Lognormal,1234,greedy,20260827,14,N50_K2_M12_I14.xlsx,19.3168113232,19.3168106079,32.4296951294,6.20392751694
TDRL,2,50,P-Lognormal,1234,greedy,20260827,15,N50_K2_M12_I15.xlsx,16.3534021378,16.3534011841,27.5255203247,5.18128395081
TDRL,2,50,P-Lognormal,1234,greedy,20260827,16,N50_K2_M12_I16.xlsx,18.8470520973,18.8470516205,32.2353172302,5.45878696442
TDRL,2,50,P-Lognormal,1234,greedy,20260827,17,N50_K2_M12_I17.xlsx,18.1194615364,18.1194629669,28.8094577789,7.42946529388
TDRL,2,50,P-Lognormal,1234,greedy,20260827,18,N50_K2_M12_I18.xlsx,18.0558218956,18.0558223724,29.0911560059,7.02048778534
TDRL,2,50,P-Lognormal,1234,greedy,20260827,19,N50_K2_M12_I19.xlsx,21.3432354927,21.3432350159,30.2542381287,12.4322328568
TDRL,2,50,P-Lognormal,1234,greedy,20260827,20,N50_K2_M12_I20.xlsx,21.8692450523,21.8692455292,31.4145145416,12.323975563
TDRL,2,50,P-Lognormal,1234,greedy,20260827,21,N50_K2_M12_I21.xlsx,22.6080741882,22.6080741882,32.639175415,12.5769729614
TDRL,2,50,P-Lognormal,1234,greedy,20260827,22,N50_K2_M12_I22.xlsx,18.380215168,18.3802165985,31.5866622925,5.17376804352
TDRL,2,50,P-Lognormal,1234,greedy,20260827,23,N50_K2_M12_I23.xlsx,17.074365139,17.0743656158,27.3050384521,6.84369182587
TDRL,2,50,P-Lognormal,1234,greedy,20260827,24,N50_K2_M12_I24.xlsx,18.2319326401,18.2319335938,27.9748859406,8.4889793396
TDRL,2,50,P-Lognormal,1234,greedy,20260827,25,N50_K2_M12_I25.xlsx,18.6374316216,18.6374320984,27.6203727722,9.65449047089
TDRL,2,50,P-Lognormal,1234,greedy,20260827,26,N50_K2_M12_I26.xlsx,18.7517380714,18.7517375946,30.5248699188,6.97860622406
TDRL,2,50,P-Lognormal,1234,greedy,20260827,27,N50_K2_M12_I27.xlsx,19.2935483456,19.2935504913,32.680393219,5.90670347214
TDRL,2,50,P-Lognormal,1234,greedy,20260827,28,N50_K2_M12_I28.xlsx,21.207649231,21.207649231,32.6483688354,9.76692962646
TDRL,2,50,P-Lognormal,1234,greedy,20260827,29,N50_K2_M12_I29.xlsx,21.5711479187,21.5711479187,32.1733360291,10.9689598083
TDRL,2,50,P-Lognormal,1234,greedy,20260827,30,N50_K2_M12_I30.xlsx,18.6452870369,18.6452865601,30.2218170166,7.06875705719
TDRL,2,50,P-Lognormal,1234,greedy,20260827,31,N50_K2_M12_I31.xlsx,17.0928249359,17.0928249359,27.7863063812,6.3993434906
TDRL,2,50,P-Lognormal,1234,greedy,20260827,32,N50_K2_M12_I32.xlsx,14.5811488032,14.5811491013,27.3581619263,1.8041356802
TDRL,2,50,P-Lognormal,1234,greedy,20260827,33,N50_K2_M12_I33.xlsx,18.0267519951,18.0267524719,29.1029605865,6.95054340363
TDRL,2,50,P-Lognormal,1234,greedy,20260827,34,N50_K2_M12_I34.xlsx,20.7371892929,20.7371902466,29.8480529785,11.6263256073
TDRL,2,50,P-Lognormal,1234,greedy,20260827,35,N50_K2_M12_I35.xlsx,20.1915636063,20.1915626526,31.9196414948,8.46348571777
TDRL,2,50,P-Lognormal,1234,greedy,20260827,36,N50_K2_M12_I36.xlsx,15.6135857105,15.6135864258,25.9560985565,5.27107286453
TDRL,2,50,P-Lognormal,1234,greedy,20260827,37,N50_K2_M12_I37.xlsx,19.2796993256,19.2796993256,30.3978309631,8.16156768799
TDRL,2,50,P-Lognormal,1234,greedy,20260827,38,N50_K2_M12_I38.xlsx,18.0987699032,18.0987701416,29.9025707245,6.29496908188
TDRL,2,50,P-Lognormal,1234,greedy,20260827,39,N50_K2_M12_I39.xlsx,17.384272337,17.3842716217,28.6072883606,6.16125631332
TDRL,2,50,P-Lognormal,1234,greedy,20260827,40,N50_K2_M12_I40.xlsx,19.6128253937,19.6128234863,28.8222160339,10.4034347534
TDRL,2,50,P-Lognormal,1234,greedy,20260827,41,N50_K2_M12_I41.xlsx,17.9575853348,17.9575862885,28.8434066772,7.07176399231
TDRL,2,50,P-Lognormal,1234,greedy,20260827,42,N50_K2_M12_I42.xlsx,18.7974162102,18.797416687,30.8432807922,6.75155162811
TDRL,2,50,P-Lognormal,1234,greedy,20260827,43,N50_K2_M12_I43.xlsx,20.053730011,20.0537319183,33.0449867249,7.06247329712
TDRL,2,50,P-Lognormal,1234,greedy,20260827,44,N50_K2_M12_I44.xlsx,16.6865162849,16.6865158081,25.5314769745,7.8415555954
TDRL,2,50,P-Lognormal,1234,greedy,20260827,45,N50_K2_M12_I45.xlsx,18.1783874035,18.1783866882,30.8306674957,5.52610731125
TDRL,2,50,P-Lognormal,1234,greedy,20260827,46,N50_K2_M12_I46.xlsx,19.6774840355,19.6774864197,30.5289649963,8.82600307465
TDRL,2,50,P-Lognormal,1234,greedy,20260827,47,N50_K2_M12_I47.xlsx,18.820002079,18.8200016022,29.2777938843,8.36221027374
TDRL,2,50,P-Lognormal,1234,greedy,20260827,48,N50_K2_M12_I48.xlsx,15.0911951065,15.0911951065,25.8483791351,4.33401107788
TDRL,2,50,P-Lognormal,1234,greedy,20260827,49,N50_K2_M12_I49.xlsx,14.8194547892,14.8194561005,26.3197441101,3.31916546822
TDRL,2,50,P-Lognormal,1234,greedy,20260827,50,N50_K2_M12_I50.xlsx,18.7355284691,18.7355270386,29.0461940765,8.42486286163
TDRL,2,50,P-Lognormal,1234,greedy,20260827,51,N50_K2_M12_I51.xlsx,18.7477779388,18.7477760315,28.2103900909,9.28516578674
TDRL,2,50,P-Lognormal,1234,greedy,20260827,52,N50_K2_M12_I52.xlsx,18.2183406353,18.21833992,29.0122852325,7.42439603806
TDRL,2,50,P-Lognormal,1234,greedy,20260827,53,N50_K2_M12_I53.xlsx,17.2440052032,17.2440052032,29.0845718384,5.40343856812
TDRL,2,50,P-Lognormal,1234,greedy,20260827,54,N50_K2_M12_I54.xlsx,19.6559796333,19.6559791565,31.6102561951,7.70170307159
TDRL,2,50,P-Lognormal,1234,greedy,20260827,55,N50_K2_M12_I55.xlsx,19.1897029877,19.1897029877,30.3617210388,8.01768493652
TDRL,2,50,P-Lognormal,1234,greedy,20260827,56,N50_K2_M12_I56.xlsx,20.1685128212,20.1685123444,31.4656352997,8.87139034271
TDRL,2,50,P-Lognormal,1234,greedy,20260827,57,N50_K2_M12_I57.xlsx,18.6438412666,18.6438407898,29.1420383453,8.14564418793
TDRL,2,50,P-Lognormal,1234,greedy,20260827,58,N50_K2_M12_I58.xlsx,18.2943663597,18.2943668365,29.6021080017,6.98662471771
TDRL,2,50,P-Lognormal,1234,greedy,20260827,59,N50_K2_M12_I59.xlsx,17.7176246643,17.7176246643,26.6081733704,8.82707595825
TDRL,2,50,P-Lognormal,1234,greedy,20260827,60,N50_K2_M12_I60.xlsx,18.1352334023,18.1352348328,30.4388561249,5.83161067963
TDRL,2,50,P-Lognormal,1234,greedy,20260827,61,N50_K2_M12_I61.xlsx,18.2684631348,18.2684631348,28.4251823425,8.111743927
TDRL,2,50,P-Lognormal,1234,greedy,20260827,62,N50_K2_M12_I62.xlsx,18.7220900059,18.7220916748,30.2972278595,7.14695215225
TDRL,2,50,P-Lognormal,1234,greedy,20260827,63,N50_K2_M12_I63.xlsx,17.7835938931,17.7835941315,28.3518028259,7.21538496017
TDRL,2,50,P-Lognormal,1234,greedy,20260827,64,N50_K2_M12_I64.xlsx,17.108499527,17.108499527,28.6551971436,5.5618019104
TDRL,2,50,P-Lognormal,1234,greedy,20260827,65,N50_K2_M12_I65.xlsx,18.4752388,18.4752388,27.401184082,9.54929351807
TDRL,2,50,P-Lognormal,1234,greedy,20260827,66,N50_K2_M12_I66.xlsx,15.5707589388,15.5707607269,27.5295600891,3.61195778847
TDRL,2,50,P-Lognormal,1234,greedy,20260827,67,N50_K2_M12_I67.xlsx,16.7639894485,16.7639884949,28.4225292206,5.10544967651
TDRL,2,50,P-Lognormal,1234,greedy,20260827,68,N50_K2_M12_I68.xlsx,16.8645820618,16.8645820618,28.7843589783,4.94480514526
TDRL,2,50,P-Lognormal,1234,greedy,20260827,69,N50_K2_M12_I69.xlsx,18.6389658451,18.6389656067,30.1950759888,7.08285570145
TDRL,2,50,P-Lognormal,1234,greedy,20260827,70,N50_K2_M12_I70.xlsx,18.6155815125,18.6155815125,30.956193924,6.27496910095
TDRL,2,50,P-Lognormal,1234,greedy,20260827,71,N50_K2_M12_I71.xlsx,17.5468485355,17.5468482971,29.1069545746,5.98674249649
TDRL,2,50,P-Lognormal,1234,greedy,20260827,72,N50_K2_M12_I72.xlsx,17.9930932522,17.9930915833,28.160238266,7.82594823837
TDRL,2,50,P-Lognormal,1234,greedy,20260827,73,N50_K2_M12_I73.xlsx,19.3247156143,19.3247146606,29.0838623047,9.56556892395
TDRL,2,50,P-Lognormal,1234,greedy,20260827,74,N50_K2_M12_I74.xlsx,18.2183003426,18.2182998657,26.8562297821,9.58037090302
TDRL,2,50,P-Lognormal,1234,greedy,20260827,75,N50_K2_M12_I75.xlsx,16.7768509388,16.7768516541,28.0608730316,5.49282884598
TDRL,2,50,P-Lognormal,1234,greedy,20260827,76,N50_K2_M12_I76.xlsx,17.0058820248,17.0058803558,28.7172908783,5.29447317123
TDRL,2,50,P-Lognormal,1234,greedy,20260827,77,N50_K2_M12_I77.xlsx,16.8490042686,16.8490047455,30.0771179199,3.62089061737
TDRL,2,50,P-Lognormal,1234,greedy,20260827,78,N50_K2_M12_I78.xlsx,19.0346097946,19.0346107483,29.8367843628,8.23243522644
TDRL,2,50,P-Lognormal,1234,greedy,20260827,79,N50_K2_M12_I79.xlsx,18.2843117714,18.2843112946,31.061466217,5.50715732574
TDRL,2,50,P-Lognormal,1234,greedy,20260827,80,N50_K2_M12_I80.xlsx,18.9202201366,18.9202213287,29.923576355,7.9168639183
TDRL,2,50,P-Lognormal,1234,greedy,20260827,81,N50_K2_M12_I81.xlsx,19.8671474457,19.8671474457,29.1603946686,10.5739002228
TDRL,2,50,P-Lognormal,1234,greedy,20260827,82,N50_K2_M12_I82.xlsx,15.7405653,15.7405653,27.0235900879,4.45754051208
TDRL,2,50,P-Lognormal,1234,greedy,20260827,83,N50_K2_M12_I83.xlsx,17.3373637199,17.3373661041,28.9510574341,5.7236700058
TDRL,2,50,P-Lognormal,1234,greedy,20260827,84,N50_K2_M12_I84.xlsx,17.8023252487,17.8023262024,28.4685726166,7.13607788086
TDRL,2,50,P-Lognormal,1234,greedy,20260827,85,N50_K2_M12_I85.xlsx,17.6266248226,17.626625061,28.7030506134,6.55019903183
TDRL,2,50,P-Lognormal,1234,greedy,20260827,86,N50_K2_M12_I86.xlsx,21.8593416214,21.8593444824,31.2515258789,12.4671573639
TDRL,2,50,P-Lognormal,1234,greedy,20260827,87,N50_K2_M12_I87.xlsx,17.0679557323,17.0679550171,27.8739681244,6.2619433403
TDRL,2,50,P-Lognormal,1234,greedy,20260827,88,N50_K2_M12_I88.xlsx,17.6171350479,17.6171340942,30.2846488953,4.94962120056
TDRL,2,50,P-Lognormal,1234,greedy,20260827,89,N50_K2_M12_I89.xlsx,20.4764254093,20.4764270782,33.35364151,7.59920930862
TDRL,2,50,P-Lognormal,1234,greedy,20260827,90,N50_K2_M12_I90.xlsx,17.9458184242,17.9458179474,31.6078243256,4.28381252289
TDRL,2,50,P-Lognormal,1234,greedy,20260827,91,N50_K2_M12_I91.xlsx,16.747068882,16.7470684052,28.2803726196,5.21376514435
TDRL,2,50,P-Lognormal,1234,greedy,20260827,92,N50_K2_M12_I92.xlsx,14.7357478142,14.735748291,25.7355651855,3.73593044281
TDRL,2,50,P-Lognormal,1234,greedy,20260827,93,N50_K2_M12_I93.xlsx,18.558426857,18.5584259033,30.0921592712,7.02469444275
TDRL,2,50,P-Lognormal,1234,greedy,20260827,94,N50_K2_M12_I94.xlsx,20.1477885246,20.1477870941,30.7324542999,9.56312274933
TDRL,2,50,P-Lognormal,1234,greedy,20260827,95,N50_K2_M12_I95.xlsx,14.0055799484,14.0055789948,24.9739551544,3.03720474243
TDRL,2,50,P-Lognormal,1234,greedy,20260827,96,N50_K2_M12_I96.xlsx,16.7188179493,16.7188186646,27.3676567078,6.06997919083
TDRL,2,50,P-Lognormal,1234,greedy,20260827,97,N50_K2_M12_I97.xlsx,19.973285675,19.973285675,31.3493232727,8.59724807739
TDRL,2,50,P-Lognormal,1234,greedy,20260827,98,N50_K2_M12_I98.xlsx,20.1282839775,20.1282844543,29.7900619507,10.4665060043
TDRL,2,50,P-Lognormal,1234,greedy,20260827,99,N50_K2_M12_I99.xlsx,20.0978159904,20.0978145599,30.0180606842,10.1775712967
TDRL,2,50,P-Lognormal,1234,greedy,20260827,100,N50_K2_M12_I100.xlsx,17.0913388729,17.0913391113,27.9089603424,6.27371740341
TDRL,2,50,P-Lognormal,1234,sample1280,20260827,1,N50_K2_M12_I1.xlsx,14.9349817038,14.9349822998,26.4072151184,3.46274828911
TDRL,2,50,P-Lognormal,1234,sample1280,20260827,2,N50_K2_M12_I2.xlsx,16.0560624599,16.056060791,26.9629669189,5.14915800095
TDRL,2,50,P-Lognormal,1234,sample1280,20260827,3,N50_K2_M12_I3.xlsx,17.9429571629,17.9429569244,28.8710308075,7.01488351822
TDRL,2,50,P-Lognormal,1234,sample1280,20260827,4,N50_K2_M12_I4.xlsx,17.1693849564,17.1693840027,27.23960495,7.09916496277
TDRL,2,50,P-Lognormal,1234,sample1280,20260827,5,N50_K2_M12_I5.xlsx,19.0588173866,19.0588188171,30.4140834808,7.70355129242
TDRL,2,50,P-Lognormal,1234,sample1280,20260827,6,N50_K2_M12_I6.xlsx,16.7783825397,16.778383255,26.8963317871,6.66043329239
TDRL,2,50,P-Lognormal,1234,sample1280,20260827,7,N50_K2_M12_I7.xlsx,17.430475235,17.430475235,28.2562828064,6.60466766357
TDRL,2,50,P-Lognormal,1234,sample1280,20260827,8,N50_K2_M12_I8.xlsx,16.5275406837,16.5275402069,27.4193325043,5.63574886322
TDRL,2,50,P-Lognormal,1234,sample1280,20260827,9,N50_K2_M12_I9.xlsx,19.3210811615,19.3210830688,28.7097625732,9.93239974976
TDRL,2,50,P-Lognormal,1234,sample1280,20260827,10,N50_K2_M12_I10.xlsx,15.3322201967,15.3322191238,27.1281852722,3.53625512123
TDRL,2,50,P-Lognormal,1234,sample1280,20260827,11,N50_K2_M12_I11.xlsx,17.8550515175,17.8550510406,28.3802852631,7.32981777191
TDRL,2,50,P-Lognormal,1234,sample1280,20260827,12,N50_K2_M12_I12.xlsx,16.6165482998,16.6165466309,25.2779903412,7.95510625839
TDRL,2,50,P-Lognormal,1234,sample1280,20260827,13,N50_K2_M12_I13.xlsx,19.6637442112,19.6637439728,33.2670707703,6.06041765213
TDRL,2,50,P-Lognormal,1234,sample1280,20260827,14,N50_K2_M12_I14.xlsx,17.4973239899,17.4973239899,29.491394043,5.50325393677
TDRL,2,50,P-Lognormal,1234,sample1280,20260827,15,N50_K2_M12_I15.xlsx,15.6348598003,15.6348600388,25.8439044952,5.42581510544
TDRL,2,50,P-Lognormal,1234,sample1280,20260827,16,N50_K2_M12_I16.xlsx,16.3832796812,16.3832798004,28.7720527649,3.99450659752
TDRL,2,50,P-Lognormal,1234,sample1280,20260827,17,N50_K2_M12_I17.xlsx,15.5201776028,15.5201778412,26.1773815155,4.86297369003
TDRL,2,50,P-Lognormal,1234,sample1280,20260827,18,N50_K2_M12_I18.xlsx,17.311357975,17.3113574982,26.7965354919,7.82618045807
TDRL,2,50,P-Lognormal,1234,sample1280,20260827,19,N50_K2_M12_I19.xlsx,19.060210228,19.0602092743,28.5640048981,9.55641555786
TDRL,2,50,P-Lognormal,1234,sample1280,20260827,20,N50_K2_M12_I20.xlsx,18.7532622814,18.7532615662,30.444278717,7.06224584579
TDRL,2,50,P-Lognormal,1234,sample1280,20260827,21,N50_K2_M12_I21.xlsx,18.5770606995,18.5770606995,26.2376728058,10.9164485931
TDRL,2,50,P-Lognormal,1234,sample1280,20260827,22,N50_K2_M12_I22.xlsx,16.4674932957,16.4674949646,28.1261692047,4.80881738663
TDRL,2,50,P-Lognormal,1234,sample1280,20260827,23,N50_K2_M12_I23.xlsx,15.3031263351,15.3031253815,25.5679931641,5.03825950623
TDRL,2,50,P-Lognormal,1234,sample1280,20260827,24,N50_K2_M12_I24.xlsx,15.9691019058,15.9691019058,24.6999855042,7.2382183075
TDRL,2,50,P-Lognormal,1234,sample1280,20260827,25,N50_K2_M12_I25.xlsx,16.6110935211,16.6110954285,26.7529983521,6.46918869019
